"Name","Height","Weight","Position","Season"
"Rocco Grimaldi",66,180,"C",2015
"Roman Josi",73,201,"D",2015
"Roman Polak",74,235,"D",2015
"Ron Hainsey",75,205,"D",2015
"Ronalds Kenins",72,201,"L",2015
"Ryan Bourque",69,185,"C",2015
"Ryan Callahan",70,187,"R",2015
"Ryan Carter",73,205,"L",2015
"Ryan Craig",74,213,"C",2015
"Ryan Ellis",70,180,"D",2015
"Ryan Garbutt",72,195,"C",2015
"Ryan Getzlaf",76,223,"C",2015
"Ryan Hamilton",74,219,"L",2015
"Ryan Hartman",72,181,"R",2015
"Ryan Johansen",75,218,"C",2015
"Ryan Kesler",74,202,"C",2015
"Ryan Malone",76,224,"L",2015
"Ryan McDonagh",73,215,"D",2015
"Ryan Murphy",71,185,"D",2015
"Ryan Murray",73,205,"D",2015
"Ryan Nugent-Hopkins",72,191,"C",2015
"Ryan O'Reilly",73,216,"C",2015
"Ryan Reaves",73,225,"R",2015
"Ryan Spooner",70,187,"C",2015
"Ryan Stanton",73,200,"D",2015
"Ryan Strome",73,194,"C",2015
"Ryan Suter",74,202,"D",2015
"Ryan White",72,200,"C",2015
"Ryan Wilson",73,210,"D",2015
"Ryane Clowe",75,225,"L",2015
"Sam Bennett",73,200,"C",2015
"Sam Carrick",72,205,"C",2015
"Sam Gagner",71,200,"C",2015
"Sam Reinhart",73,192,"C",2015
"Sami Vatanen",70,185,"D",2015
"Scott Gomez",71,200,"C",2015
"Scott Hannan",73,215,"D",2015
"Scott Harrington",74,207,"D",2015
"Scott Hartnell",74,215,"L",2015
"Scott Laughton",73,190,"C",2015
"Scott Wilson",71,183,"C",2015
"Scottie Upshall",72,200,"R",2015
"Sean Bergenheim",71,201,"L",2015
"Sean Collins",73,198,"C",2015
"Sean Couturier",75,211,"C",2015
"Sean Monahan",75,195,"C",2015
"Sergei Gonchar",74,210,"D",2015
"Seth Griffith",69,190,"C",2015
"Seth Helgeson",76,221,"D",2015
"Seth Jones",76,210,"D",2015
"Shane Doan",73,223,"R",2015
"Shane O'Brien",75,230,"D",2015
"Shane Prince",71,193,"L",2015
"Shawn Horcoff",73,210,"C",2015
"Shawn Matthias",76,231,"L",2015
"Shawn Thornton",74,217,"L",2015
"Shayne Gostisbehere",71,180,"D",2015
"Shea Weber",76,230,"D",2015
"Sidney Crosby",71,200,"C",2015
"Simon Despres",76,218,"D",2015
"Simon Gagne",73,195,"L",2015
"Slater Koekkoek",74,193,"D",2015
"Slava Voynov",72,194,"D",2015
"Stanislav Galiev",73,197,"R",2015
"Stefan Elliott",73,190,"D",2015
"Stefan Matteau",74,220,"C",2015
"Stefan Noesen",73,205,"R",2015
"Stephane Robidas",71,190,"D",2015
"Stephane Veilleux",73,200,"L",2015
"Stephen Gionta",67,177,"R",2015
"Stephen Weiss",71,190,"C",2015
"Steve Bernier",75,224,"R",2015
"Steve Downie",71,191,"R",2015
"Steve Oleksy",72,188,"D",2015
"Steve Ott",72,193,"C",2015
"Steven Kampfer",71,195,"D",2015
"Steven Pinizzotto",73,205,"R",2015
"Steven Stamkos",73,194,"C",2015
"Stu Bickel",76,207,"D",2015
"Stuart Percy",73,187,"D",2015
"Sven Andrighetto",70,188,"R",2015
"Sven Baertschi",71,192,"L",2015
"T.J. Oshie",71,195,"R",2015
"Tanner Glass",73,213,"L",2015
"Tanner Pearson",73,201,"L",2015
"Taylor Beck",74,203,"L",2015
"Taylor Chorney",72,193,"D",2015
"Taylor Fedun",73,201,"D",2015
"Taylor Hall",73,205,"L",2015
"Teddy Purcell",74,195,"L",2015
"Teemu Pulkkinen",70,185,"L",2015
"Teuvo Teravainen",71,178,"L",2015
"Thomas Hickey",72,188,"D",2015
"Thomas Vanek",74,214,"L",2015
"Tim Erixon",74,200,"D",2015
"Tim Gleason",72,217,"D",2015
"Tim Jackman",74,225,"R",2015
"Tim Schaller",74,210,"C",2015
"Tim Sestito",71,195,"L",2015
"TJ Brennan",73,216,"D",2015
"TJ Brodie",73,182,"D",2015
"TJ Galiardi",74,185,"L",2015
"Tobias Rieder",71,188,"C",2015
"Toby Enstrom",70,180,"D",2015
"Tom Gilbert",74,210,"D",2015
"Tom Sestito",77,228,"L",2015
"Tom Wilson",76,218,"R",2015
"Tomas Fleischmann",73,192,"L",2015
"Tomas Hertl",74,220,"C",2015
"Tomas Jurco",74,188,"L",2015
"Tomas Kopecky",75,210,"R",2015
"Tomas Plekanec",71,193,"C",2015
"Tomas Tatar",70,185,"L",2015
"Tomas Vincour",74,204,"C",2015
"Tommy Wingels",72,200,"C",2015
"Torey Krug",69,186,"D",2015
"Torrey Mitchell",71,186,"C",2015
"Travis Hamonic",74,205,"D",2015
"Travis Moen",74,215,"L",2015
"Travis Morin",73,200,"C",2015
"Travis Zajac",74,185,"C",2015
"Trevor Daley",71,195,"D",2015
"Trevor Lewis",73,205,"C",2015
"Trevor Smith",73,195,"C",2015
"Trevor van Riemsdyk",74,188,"D",2015
"Troy Bodie",77,226,"R",2015
"Troy Brouwer",75,215,"R",2015
"Tuomo Ruutu",72,200,"L",2015
"Ty Rattie",71,184,"R",2015
"Tye McGinn",75,218,"L",2015
"Tyler Bozak",73,199,"C",2015
"Tyler Ennis",69,161,"L",2015
"Tyler Gaudet",75,205,"C",2015
"Tyler Graovac",77,208,"C",2015
"Tyler Johnson",68,183,"C",2015
"Tyler Kennedy",71,185,"C",2015
"Tyler Myers",80,229,"D",2015
"Tyler Pitlick",74,200,"C",2015
"Tyler Seguin",73,201,"C",2015
"Tyler Toffoli",72,197,"C",2015
"Tyler Wotherspoon",74,207,"D",2015
"Tyson Barrie",70,190,"D",2015
"Tyson Strachan",75,210,"D",2015
"Valeri Nichushkin",76,205,"R",2015
"Valtteri Filppula",72,196,"C",2015
"Vernon Fiddler",71,205,"C",2015
"Victor Bartley",72,217,"D",2015
"Victor Hedman",78,223,"D",2015
"Victor Rask",74,200,"C",2015
"Viktor Arvidsson",69,180,"L",2015
"Viktor Stalberg",75,209,"L",2015
"Vincent Lecavalier",76,215,"C",2015
"Vincent Trocheck",70,182,"C",2015
"Vladimir Tarasenko",72,225,"R",2015
"Vladislav Namestnikov",71,180,"C",2015
"Wayne Simmonds",74,185,"R",2015
"Will Acton",75,202,"C",2015
"William Karlsson",73,189,"C",2015
"Willie Mitchell",75,210,"D",2015
"Xavier Ouellet",73,185,"D",2015
"Yannick Weber",71,200,"D",2015
"Zac Dalpe",74,194,"C",2015
"Zac Rinaldo",70,192,"C",2015
"Zach Bogosian",75,221,"D",2015
"Zach Boychuk",70,185,"L",2015
"Zach Parise",71,195,"L",2015
"Zach Redmond",74,212,"D",2015
"Zach Sill",72,214,"C",2015
"Zach Trotman",75,217,"D",2015
"Zack Kassian",75,209,"R",2015
"Zack Smith",74,208,"L",2015
"Zbynek Michalek",74,210,"D",2015
"Zdeno Chara",81,250,"D",2015
"Zemgus Girgensons",74,207,"C",2015
