"Name","Height","Weight","Position","Season"
"Rich Clune",70,207,"L",2014
"Rich Peverley",71,195,"C",2014
"Richard Panik",73,208,"R",2014
"Rick Nash",76,211,"L",2014
"Rickard Rakell",74,198,"C",2014
"Riley Nash",73,190,"C",2014
"Riley Sheahan",75,214,"C",2014
"Rob Klinkhammer",75,214,"L",2014
"Rob Scuderi",73,216,"D",2014
"Robert Bortuzzo",76,216,"D",2014
"Robyn Regehr",75,222,"D",2014
"Roman Horak",72,170,"C",2014
"Roman Josi",73,201,"D",2014
"Roman Polak",74,235,"D",2014
"Ron Hainsey",75,205,"D",2014
"Rostislav Klesla",75,215,"D",2014
"Rostislav Olesz",74,215,"L",2014
"Ryan Callahan",70,187,"R",2014
"Ryan Carter",73,205,"L",2014
"Ryan Craig",74,213,"C",2014
"Ryan Ellis",70,180,"D",2014
"Ryan Garbutt",72,195,"C",2014
"Ryan Getzlaf",76,223,"C",2014
"Ryan Hamilton",74,219,"L",2014
"Ryan Johansen",75,218,"C",2014
"Ryan Jones",73,208,"L",2014
"Ryan Kesler",74,202,"C",2014
"Ryan Malone",76,224,"L",2014
"Ryan McDonagh",73,215,"D",2014
"Ryan Murphy",71,185,"D",2014
"Ryan Murray",73,205,"D",2014
"Ryan Nugent-Hopkins",72,191,"C",2014
"Ryan O'Reilly",73,216,"C",2014
"Ryan Reaves",73,225,"R",2014
"Ryan Smyth",74,191,"L",2014
"Ryan Spooner",70,187,"C",2014
"Ryan Sproul",76,205,"D",2014
"Ryan Stanton",73,200,"D",2014
"Ryan Stoa",75,200,"C",2014
"Ryan Strome",73,194,"C",2014
"Ryan Suter",74,202,"D",2014
"Ryan White",72,200,"C",2014
"Ryan Whitney",76,209,"D",2014
"Ryan Wilson",73,210,"D",2014
"Ryane Clowe",75,225,"L",2014
"Saku Koivu",70,181,"C",2014
"Sam Gagner",71,200,"C",2014
"Sami Salo",75,215,"D",2014
"Sami Vatanen",70,185,"D",2014
"Scott Gomez",71,200,"C",2014
"Scott Hannan",73,215,"D",2014
"Scott Hartnell",74,215,"L",2014
"Scott Mayfield",76,227,"D",2014
"Scottie Upshall",72,200,"R",2014
"Sean Bergenheim",71,201,"L",2014
"Sean Collins",73,198,"C",2014
"Sean Couturier",75,211,"C",2014
"Sean Monahan",75,195,"C",2014
"Sergei Gonchar",74,210,"D",2014
"Seth Jones",76,210,"D",2014
"Shane Doan",73,223,"R",2014
"Shane O'Brien",75,230,"D",2014
"Shawn Horcoff",73,210,"C",2014
"Shawn Matthias",76,231,"L",2014
"Shawn Thornton",74,217,"L",2014
"Shea Weber",76,230,"D",2014
"Sheldon Brookbank",73,202,"D",2014
"Sidney Crosby",71,200,"C",2014
"Simon Despres",76,218,"D",2014
"Simon Moser",74,215,"C",2014
"Slava Voynov",72,194,"D",2014
"Spencer Abbott",69,170,"L",2014
"Stefan Elliott",73,190,"D",2014
"Stephane Da Costa",71,180,"C",2014
"Stephane Robidas",71,190,"D",2014
"Stephane Veilleux",73,200,"L",2014
"Stephen Gionta",67,177,"R",2014
"Stephen Weiss",71,190,"C",2014
"Steve Bernier",75,224,"R",2014
"Steve Downie",71,191,"R",2014
"Steve Oleksy",72,188,"D",2014
"Steve Ott",72,193,"C",2014
"Steven Pinizzotto",73,205,"R",2014
"Steven Stamkos",73,194,"C",2014
"Sven Baertschi",71,192,"L",2014
"T.J. Oshie",71,195,"R",2014
"Tanner Glass",73,213,"L",2014
"Tanner Pearson",73,201,"L",2014
"Taylor Beck",74,203,"L",2014
"Taylor Fedun",73,201,"D",2014
"Taylor Hall",73,205,"L",2014
"Taylor Pyatt",76,230,"L",2014
"Teddy Purcell",74,195,"L",2014
"Teemu Pulkkinen",70,185,"L",2014
"Teemu Selanne",72,209,"R",2014
"Teuvo Teravainen",71,178,"L",2014
"Thomas Hickey",72,188,"D",2014
"Thomas Vanek",74,214,"L",2014
"Tim Erixon",74,200,"D",2014
"Tim Gleason",72,217,"D",2014
"Tim Jackman",74,225,"R",2014
"Tim Kennedy",70,175,"L",2014
"Tim Sestito",71,195,"L",2014
"TJ Brodie",73,182,"D",2014
"TJ Galiardi",74,185,"L",2014
"Toby Enstrom",70,180,"D",2014
"Todd Bertuzzi",75,229,"R",2014
"Tom Gilbert",74,210,"D",2014
"Tom Pyatt",71,185,"L",2014
"Tom Sestito",77,228,"L",2014
"Tom Wilson",76,218,"R",2014
"Tomas Fleischmann",73,192,"L",2014
"Tomas Hertl",74,220,"C",2014
"Tomas Jurco",74,188,"L",2014
"Tomas Kopecky",75,210,"R",2014
"Tomas Plekanec",71,193,"C",2014
"Tomas Tatar",70,185,"L",2014
"Tommy Wingels",72,200,"C",2014
"Torey Krug",69,186,"D",2014
"Torrey Mitchell",71,186,"C",2014
"Travis Hamonic",74,205,"D",2014
"Travis Moen",74,215,"L",2014
"Travis Morin",73,200,"C",2014
"Travis Zajac",74,185,"C",2014
"Trevor Daley",71,195,"D",2014
"Trevor Lewis",73,205,"C",2014
"Trevor Smith",73,195,"C",2014
"Troy Bodie",77,226,"R",2014
"Troy Brouwer",75,215,"R",2014
"Tuomo Ruutu",72,200,"L",2014
"Ty Rattie",71,184,"R",2014
"Tye McGinn",75,218,"L",2014
"Tyler Bozak",73,199,"C",2014
"Tyler Ennis",69,161,"L",2014
"Tyler Johnson",68,183,"C",2014
"Tyler Kennedy",71,185,"C",2014
"Tyler Myers",80,229,"D",2014
"Tyler Pitlick",74,200,"C",2014
"Tyler Seguin",73,201,"C",2014
"Tyler Toffoli",72,197,"C",2014
"Tyler Wotherspoon",74,207,"D",2014
"Tyson Barrie",70,190,"D",2014
"Tyson Strachan",75,210,"D",2014
"Valeri Nichushkin",76,205,"R",2014
"Valtteri Filppula",72,196,"C",2014
"Vernon Fiddler",71,205,"C",2014
"Victor Bartley",72,217,"D",2014
"Victor Hedman",78,223,"D",2014
"Viktor Stalberg",75,209,"L",2014
"Ville Leino",73,182,"L",2014
"Vincent Lecavalier",76,215,"C",2014
"Vincent Trocheck",70,182,"C",2014
"Vladimir Sobotka",70,184,"L",2014
"Vladimir Tarasenko",72,225,"R",2014
"Vladislav Namestnikov",71,180,"C",2014
"Wayne Simmonds",74,185,"R",2014
"Will Acton",75,202,"C",2014
"Willie Mitchell",75,210,"D",2014
"Xavier Ouellet",73,185,"D",2014
"Yann Sauve",75,209,"D",2014
"Yannick Weber",71,200,"D",2014
"Zac Dalpe",74,194,"C",2014
"Zac Rinaldo",70,192,"C",2014
"Zach Bogosian",75,221,"D",2014
"Zach Boychuk",70,185,"L",2014
"Zach Parise",71,195,"L",2014
"Zach Redmond",74,212,"D",2014
"Zach Sill",72,214,"C",2014
"Zach Trotman",75,217,"D",2014
"Zack Kassian",75,209,"R",2014
"Zack Smith",74,208,"L",2014
"Zbynek Michalek",74,210,"D",2014
"Zdeno Chara",81,250,"D",2014
"Zemgus Girgensons",74,207,"C",2014
"Zenon Konopka",72,213,"C",2014
