"Name","Height","Weight","Position","Season"
"Rasmus Ristolainen",76,218,"D",2017
"Reid Boucher",70,195,"C",2017
"Reilly Smith",72,185,"R",2017
"Remi Elie",73,210,"L",2017
"Rene Bourque",74,217,"R",2017
"Richard Panik",73,208,"R",2017
"Rick Nash",76,211,"L",2017
"Rickard Rakell",74,198,"C",2017
"Riley Barber",72,190,"R",2017
"Riley Nash",73,190,"C",2017
"Riley Sheahan",75,214,"C",2017
"Rob O'Gara",76,215,"D",2017
"Robbie Russo",72,191,"D",2017
"Robby Fabbri",70,190,"C",2017
"Robert Bortuzzo",76,216,"D",2017
"Robert Hagg",74,204,"D",2017
"Rocco Grimaldi",66,180,"C",2017
"Roman Josi",73,201,"D",2017
"Roman Lyubimov",74,207,"L",2017
"Roman Polak",74,235,"D",2017
"Ron Hainsey",75,205,"D",2017
"Ryan Callahan",70,187,"R",2017
"Ryan Carpenter",72,200,"C",2017
"Ryan Dzingel",72,190,"L",2017
"Ryan Ellis",70,180,"D",2017
"Ryan Garbutt",72,195,"C",2017
"Ryan Getzlaf",76,223,"C",2017
"Ryan Hartman",72,181,"R",2017
"Ryan Johansen",75,218,"C",2017
"Ryan Johnston",70,180,"D",2017
"Ryan Kesler",74,202,"C",2017
"Ryan McDonagh",73,215,"D",2017
"Ryan Murphy",71,185,"D",2017
"Ryan Murray",73,205,"D",2017
"Ryan Nugent-Hopkins",72,191,"C",2017
"Ryan O'Reilly",73,216,"C",2017
"Ryan Pulock",74,214,"D",2017
"Ryan Reaves",73,225,"R",2017
"Ryan Spooner",70,187,"C",2017
"Ryan Sproul",76,205,"D",2017
"Ryan Strome",73,194,"C",2017
"Ryan Suter",74,202,"D",2017
"Ryan White",72,200,"C",2017
"Sam Bennett",73,200,"C",2017
"Sam Gagner",71,200,"C",2017
"Sam Reinhart",73,192,"C",2017
"Sami Vatanen",70,185,"D",2017
"Samuel Henley",76,210,"C",2017
"Samuel Morin",78,202,"D",2017
"Scott Harrington",74,207,"D",2017
"Scott Hartnell",74,215,"L",2017
"Scott Laughton",73,190,"C",2017
"Scott Mayfield",76,227,"D",2017
"Scott Wilson",71,183,"C",2017
"Scottie Upshall",72,200,"R",2017
"Sean Couturier",75,211,"C",2017
"Sean Kuraly",74,213,"C",2017
"Sean Malone",72,197,"C",2017
"Sean Monahan",75,195,"C",2017
"Sebastian Aho",71,172,"R",2017
"Sergey Kalinin",75,200,"C",2017
"Sergey Tolchinsky",68,170,"L",2017
"Seth Griffith",69,190,"C",2017
"Seth Helgeson",76,221,"D",2017
"Seth Jones",76,210,"D",2017
"Shane Doan",73,223,"R",2017
"Shane Harper",71,193,"R",2017
"Shane Prince",71,193,"L",2017
"Shawn Matthias",76,231,"L",2017
"Shawn Thornton",74,217,"L",2017
"Shayne Gostisbehere",71,180,"D",2017
"Shea Theodore",74,195,"D",2017
"Shea Weber",76,230,"D",2017
"Sidney Crosby",71,200,"C",2017
"Simon Despres",76,218,"D",2017
"Slater Koekkoek",74,193,"D",2017
"Sonny Milano",72,195,"L",2017
"Spencer Abbott",69,170,"L",2017
"Stefan Noesen",73,205,"R",2017
"Stephen Gionta",67,177,"R",2017
"Stephen Johns",76,221,"D",2017
"Steve Oleksy",72,188,"D",2017
"Steve Ott",72,193,"C",2017
"Steven Kampfer",71,195,"D",2017
"Steven Santini",74,205,"D",2017
"Steven Stamkos",73,194,"C",2017
"Sven Andrighetto",70,188,"R",2017
"Sven Baertschi",71,192,"L",2017
"T.J. Oshie",71,195,"R",2017
"Tanner Glass",73,213,"L",2017
"Tanner Kero",72,185,"C",2017
"Tanner Pearson",73,201,"L",2017
"Tanner Richard",72,192,"C",2017
"Taylor Beck",74,203,"L",2017
"Taylor Chorney",72,193,"D",2017
"Taylor Fedun",73,201,"D",2017
"Taylor Hall",73,205,"L",2017
"Taylor Leier",71,180,"L",2017
"Teddy Purcell",74,195,"L",2017
"Teemu Pulkkinen",70,185,"L",2017
"Teuvo Teravainen",71,178,"L",2017
"Thomas Chabot",74,196,"D",2017
"Thomas Hickey",72,188,"D",2017
"Thomas Vanek",74,214,"L",2017
"Tim Heed",72,185,"D",2017
"Tim Schaller",74,210,"C",2017
"Timo Meier",72,215,"R",2017
"TJ Brodie",73,182,"D",2017
"TJ Tynan",68,165,"C",2017
"Tobias Rieder",71,188,"C",2017
"Toby Enstrom",70,180,"D",2017
"Tom Gilbert",74,210,"D",2017
"Tom Kuhnhackl",74,196,"R",2017
"Tom Pyatt",71,185,"L",2017
"Tom Sestito",77,228,"L",2017
"Tom Wilson",76,218,"R",2017
"Tomas Hertl",74,220,"C",2017
"Tomas Jurco",74,188,"L",2017
"Tomas Nosek",75,210,"L",2017
"Tomas Plekanec",71,193,"C",2017
"Tomas Tatar",70,185,"L",2017
"Tommy Wingels",72,200,"C",2017
"Tony DeAngelo",71,181,"D",2017
"Torey Krug",69,186,"D",2017
"Torrey Mitchell",71,186,"C",2017
"Travis Hamonic",74,205,"D",2017
"Travis Konecny",70,175,"C",2017
"Travis Zajac",74,185,"C",2017
"Trevor Daley",71,195,"D",2017
"Trevor Lewis",73,205,"C",2017
"Trevor Smith",73,195,"C",2017
"Trevor van Riemsdyk",74,188,"D",2017
"Troy Brouwer",75,215,"R",2017
"Troy Stecher",70,190,"D",2017
"Ty Rattie",71,184,"R",2017
"Tyler Bertuzzi",72,190,"L",2017
"Tyler Bozak",73,199,"C",2017
"Tyler Ennis",69,161,"L",2017
"Tyler Gaudet",75,205,"C",2017
"Tyler Graovac",77,208,"C",2017
"Tyler Johnson",68,183,"C",2017
"Tyler Motte",70,191,"C",2017
"Tyler Myers",80,229,"D",2017
"Tyler Pitlick",74,200,"C",2017
"Tyler Seguin",73,201,"C",2017
"Tyler Toffoli",72,197,"C",2017
"Tyler Wotherspoon",74,207,"D",2017
"Tyson Barrie",70,190,"D",2017
"Tyson Jost",71,191,"C",2017
"Valentin Zykov",73,224,"L",2017
"Valtteri Filppula",72,196,"C",2017
"Vernon Fiddler",71,205,"C",2017
"Victor Hedman",78,223,"D",2017
"Victor Rask",74,200,"C",2017
"Viktor Arvidsson",69,180,"L",2017
"Viktor Stalberg",75,209,"L",2017
"Vincent Trocheck",70,182,"C",2017
"Vinnie Hinostroza",69,173,"L",2017
"Vladimir Sobotka",70,184,"L",2017
"Vladimir Tarasenko",72,225,"R",2017
"Vladislav Kamenev",74,194,"C",2017
"Vladislav Namestnikov",71,180,"C",2017
"Wade Megan",73,191,"C",2017
"Wayne Simmonds",74,185,"R",2017
"William Carrier",74,212,"L",2017
"William Karlsson",73,189,"C",2017
"William Nylander",72,191,"C",2017
"Xavier Ouellet",73,185,"D",2017
"Yanni Gourde",69,172,"C",2017
"Yannick Weber",71,200,"D",2017
"Yohann Auvitu",71,187,"D",2017
"Zac Dalpe",74,194,"C",2017
"Zach Bogosian",75,221,"D",2017
"Zach Hyman",73,213,"C",2017
"Zach Parise",71,195,"L",2017
"Zach Redmond",74,212,"D",2017
"Zach Sanford",76,207,"L",2017
"Zach Werenski",74,209,"D",2017
"Zack Kassian",75,209,"R",2017
"Zack Mitchell",73,196,"R",2017
"Zack Smith",74,208,"L",2017
"Zbynek Michalek",74,210,"D",2017
"Zdeno Chara",81,250,"D",2017
"Zemgus Girgensons",74,207,"C",2017
