"Name","Height","Weight","Position","Season"
"Rob Scuderi",73,216,"D",2011
"Robbie Earl",73,195,"L",2011
"Robyn Regehr",75,222,"D",2011
"Rod Pelley",72,205,"C",2011
"Roman Hamrlik",74,206,"D",2011
"Roman Polak",74,235,"D",2011
"Roman Wick",74,208,"R",2011
"Ron Hainsey",75,205,"D",2011
"Rostislav Klesla",75,215,"D",2011
"Rostislav Olesz",74,215,"L",2011
"Ruslan Fedotenko",73,200,"L",2011
"Ruslan Salei",73,212,"D",2011
"Ryan Callahan",70,187,"R",2011
"Ryan Carter",73,205,"L",2011
"Ryan Craig",74,213,"C",2011
"Ryan Getzlaf",76,223,"C",2011
"Ryan Hollweg",70,212,"L",2011
"Ryan Johnson",73,199,"C",2011
"Ryan Jones",73,208,"L",2011
"Ryan Kesler",74,202,"C",2011
"Ryan Malone",76,224,"L",2011
"Ryan McDonagh",73,215,"D",2011
"Ryan O'Byrne",77,234,"D",2011
"Ryan O'Marra",74,220,"C",2011
"Ryan O'Reilly",73,216,"C",2011
"Ryan Parent",75,198,"D",2011
"Ryan Potulny",72,182,"C",2011
"Ryan Reaves",73,225,"R",2011
"Ryan Shannon",69,175,"R",2011
"Ryan Smyth",74,191,"L",2011
"Ryan Stoa",75,200,"C",2011
"Ryan Suter",74,202,"D",2011
"Ryan White",72,200,"C",2011
"Ryan Whitney",76,209,"D",2011
"Ryan Wilson",73,210,"D",2011
"Ryane Clowe",75,225,"L",2011
"Saku Koivu",70,181,"C",2011
"Sam Gagner",71,200,"C",2011
"Sami Lepisto",73,193,"D",2011
"Sami Salo",75,215,"D",2011
"Samuel Pahlsson",72,202,"C",2011
"Scott Gomez",71,200,"C",2011
"Scott Hannan",73,215,"D",2011
"Scott Hartnell",74,215,"L",2011
"Scott Nichol",68,179,"C",2011
"Scott Parse",71,189,"L",2011
"Scott Timmins",71,191,"C",2011
"Scottie Upshall",72,200,"R",2011
"Sean Avery",70,195,"L",2011
"Sean Bergenheim",71,201,"L",2011
"Sean Collins",73,205,"D",2011
"Sean O'Donnell",74,238,"D",2011
"Sergei Gonchar",74,210,"D",2011
"Sergei Kostitsyn",72,196,"L",2011
"Sergei Samsonov",68,188,"L",2011
"Sergei Shirokov",70,195,"L",2011
"Shane Doan",73,223,"R",2011
"Shane Hnidy",74,204,"D",2011
"Shane O'Brien",75,230,"D",2011
"Shane Sims",73,195,"D",2011
"Shaone Morrisonn",76,210,"D",2011
"Shawn Belle",73,235,"D",2011
"Shawn Horcoff",73,210,"C",2011
"Shawn Matthias",76,231,"L",2011
"Shawn Thornton",74,217,"L",2011
"Shea Weber",76,230,"D",2011
"Sheldon Brookbank",73,202,"D",2011
"Sidney Crosby",71,200,"C",2011
"Simon Gagne",73,195,"L",2011
"Spencer Machacek",73,200,"R",2011
"Stefan Della Rovere",71,205,"L",2011
"Stefan Meyer",74,200,"L",2011
"Stephane Da Costa",71,180,"C",2011
"Stephane Robidas",71,190,"D",2011
"Stephen Gionta",67,177,"R",2011
"Stephen Weiss",71,190,"C",2011
"Steve Begin",72,192,"L",2011
"Steve Bernier",75,224,"R",2011
"Steve Downie",71,191,"R",2011
"Steve Eminger",74,207,"D",2011
"Steve MacIntyre",77,250,"L",2011
"Steve Montador",72,210,"D",2011
"Steve Ott",72,193,"C",2011
"Steve Reinprecht",72,188,"C",2011
"Steve Staios",73,200,"D",2011
"Steve Sullivan",69,165,"L",2011
"Steven Kampfer",71,195,"D",2011
"Steven Stamkos",73,194,"C",2011
"T.J. Hensick",70,190,"C",2011
"T.J. Oshie",71,195,"R",2011
"Tanner Glass",73,213,"L",2011
"Taylor Chorney",72,193,"D",2011
"Taylor Hall",73,205,"L",2011
"Taylor Pyatt",76,230,"L",2011
"Teddy Purcell",74,195,"L",2011
"Teemu Hartikainen",73,214,"C",2011
"Teemu Laakso",73,215,"D",2011
"Teemu Selanne",72,209,"R",2011
"Theo Peckham",74,246,"D",2011
"Thomas Vanek",74,214,"L",2011
"Tim Brent",72,188,"C",2011
"Tim Connolly",73,190,"C",2011
"Tim Gleason",72,217,"D",2011
"Tim Jackman",74,225,"R",2011
"Tim Kennedy",70,175,"L",2011
"Tim Sestito",71,195,"L",2011
"Tim Stapleton",69,180,"C",2011
"Tim Wallace",73,207,"R",2011
"TJ Brodie",73,182,"D",2011
"TJ Galiardi",74,185,"L",2011
"Toby Enstrom",70,180,"D",2011
"Toby Petersen",70,195,"C",2011
"Todd Bertuzzi",75,229,"R",2011
"Todd Marchant",70,180,"C",2011
"Todd White",70,198,"C",2011
"Tom Gilbert",74,210,"D",2011
"Tom Kostopoulos",72,197,"R",2011
"Tom Poti",75,190,"D",2011
"Tom Pyatt",71,185,"L",2011
"Tom Sestito",77,228,"L",2011
"Tom Wandell",73,200,"C",2011
"Tomas Fleischmann",73,192,"L",2011
"Tomas Holmstrom",72,200,"L",2011
"Tomas Kaberle",73,212,"D",2011
"Tomas Kopecky",75,210,"R",2011
"Tomas Kubalik",74,212,"R",2011
"Tomas Plekanec",71,193,"C",2011
"Tomas Tatar",70,185,"L",2011
"Tomas Vincour",74,204,"C",2011
"Tommy Wingels",72,200,"C",2011
"Toni Lydman",74,213,"D",2011
"Torrey Mitchell",71,186,"C",2011
"Travis Hamonic",74,205,"D",2011
"Travis Moen",74,215,"L",2011
"Travis Morin",73,200,"C",2011
"Travis Zajac",74,185,"C",2011
"Trent Hunter",75,217,"R",2011
"Trevor Daley",71,195,"D",2011
"Trevor Gillies",75,231,"L",2011
"Trevor Lewis",73,205,"C",2011
"Troy Bodie",77,226,"R",2011
"Troy Brouwer",75,215,"R",2011
"Tuomo Ruutu",72,200,"L",2011
"Ty Wishart",76,225,"D",2011
"Tyler Bozak",73,199,"C",2011
"Tyler Eckford",73,225,"D",2011
"Tyler Ennis",69,161,"L",2011
"Tyler Kennedy",71,185,"C",2011
"Tyler Myers",80,229,"D",2011
"Tyler Seguin",73,201,"C",2011
"Tyler Sloan",76,214,"D",2011
"Tyson Strachan",75,210,"D",2011
"Valtteri Filppula",72,196,"C",2011
"Vernon Fiddler",71,205,"C",2011
"Victor Hedman",78,223,"D",2011
"Victor Oreskovich",75,215,"R",2011
"Viktor Stalberg",75,209,"L",2011
"Ville Leino",73,182,"L",2011
"Vincent Lecavalier",76,215,"C",2011
"Vinny Prospal",74,191,"L",2011
"Vladimir Sobotka",70,184,"L",2011
"Vladimir Zharkov",73,205,"R",2011
"Wade Belak",77,222,"R",2011
"Warren Peters",72,195,"C",2011
"Wayne Simmonds",74,185,"R",2011
"Willie Mitchell",75,210,"D",2011
"Wojtek Wolski",75,215,"L",2011
"Yann Sauve",75,209,"D",2011
"Yannick Weber",71,200,"D",2011
"Zac Dalpe",74,194,"C",2011
"Zach Bogosian",75,221,"D",2011
"Zach Boychuk",70,185,"L",2011
"Zach Hamill",71,180,"C",2011
"Zach Parise",71,195,"L",2011
"Zack Smith",74,208,"L",2011
"Zack Stortini",74,219,"R",2011
"Zbynek Michalek",74,210,"D",2011
"Zdeno Chara",81,250,"D",2011
"Zenon Konopka",72,213,"C",2011
