"Name","Height","Weight","Position","Season"
"Ryan Craig",74,213,"C",2010
"Ryan Getzlaf",76,223,"C",2010
"Ryan Johnson",73,199,"C",2010
"Ryan Jones",73,208,"L",2010
"Ryan Keller",70,196,"R",2010
"Ryan Kesler",74,202,"C",2010
"Ryan Malone",76,224,"L",2010
"Ryan O'Byrne",77,234,"D",2010
"Ryan O'Marra",74,220,"C",2010
"Ryan O'Reilly",73,216,"C",2010
"Ryan Parent",75,198,"D",2010
"Ryan Potulny",72,182,"C",2010
"Ryan Shannon",69,175,"R",2010
"Ryan Smyth",74,191,"L",2010
"Ryan Stoa",75,200,"C",2010
"Ryan Stone",74,207,"C",2010
"Ryan Suter",74,202,"D",2010
"Ryan Vesce",68,175,"R",2010
"Ryan White",72,200,"C",2010
"Ryan Whitney",76,209,"D",2010
"Ryan Wilson",73,210,"D",2010
"Ryane Clowe",75,225,"L",2010
"Saku Koivu",70,181,"C",2010
"Sam Gagner",71,200,"C",2010
"Sami Lepisto",73,193,"D",2010
"Sami Salo",75,215,"D",2010
"Samuel Pahlsson",72,202,"C",2010
"Scott Gomez",71,200,"C",2010
"Scott Hannan",73,215,"D",2010
"Scott Hartnell",74,215,"L",2010
"Scott Jackson",75,219,"D",2010
"Scott Nichol",68,179,"C",2010
"Scott Niedermayer",73,194,"D",2010
"Scott Parse",71,189,"L",2010
"Scott Walker",70,196,"R",2010
"Scottie Upshall",72,200,"R",2010
"Sean Avery",70,195,"L",2010
"Sean Bergenheim",71,201,"L",2010
"Sean O'Donnell",74,238,"D",2010
"Sergei Gonchar",74,210,"D",2010
"Sergei Kostitsyn",72,196,"L",2010
"Sergei Samsonov",68,188,"L",2010
"Sergei Shirokov",70,195,"L",2010
"Shane Doan",73,223,"R",2010
"Shane Hnidy",74,204,"D",2010
"Shane O'Brien",75,230,"D",2010
"Shaone Morrisonn",76,210,"D",2010
"Shaun Heshka",73,208,"D",2010
"Shawn Belle",73,235,"D",2010
"Shawn Horcoff",73,210,"C",2010
"Shawn Matthias",76,231,"L",2010
"Shawn Thornton",74,217,"L",2010
"Shea Weber",76,230,"D",2010
"Shean Donovan",75,218,"R",2010
"Sheldon Brookbank",73,202,"D",2010
"Sheldon Souray",76,231,"D",2010
"Sidney Crosby",71,200,"C",2010
"Simon Gagne",73,195,"L",2010
"Staffan Kronwall",75,209,"D",2010
"Stephane Robidas",71,190,"D",2010
"Stephane Veilleux",73,200,"L",2010
"Stephane Yelle",74,182,"C",2010
"Stephen Weiss",71,190,"C",2010
"Steve Begin",72,192,"L",2010
"Steve Bernier",75,224,"R",2010
"Steve Downie",71,191,"R",2010
"Steve Eminger",74,207,"D",2010
"Steve MacIntyre",77,250,"L",2010
"Steve Montador",72,210,"D",2010
"Steve Ott",72,193,"C",2010
"Steve Reinprecht",72,188,"C",2010
"Steve Staios",73,200,"D",2010
"Steve Sullivan",69,165,"L",2010
"Steven Goertzen",74,216,"R",2010
"Steven Stamkos",73,194,"C",2010
"Steven Zalewski",72,195,"C",2010
"T.J. Hensick",70,190,"C",2010
"T.J. Oshie",71,195,"R",2010
"Tanner Glass",73,213,"L",2010
"Taylor Chorney",72,193,"D",2010
"Taylor Pyatt",76,230,"L",2010
"Teddy Purcell",74,195,"L",2010
"Teemu Laakso",73,215,"D",2010
"Teemu Selanne",72,209,"R",2010
"Theo Peckham",74,246,"D",2010
"Thomas Vanek",74,214,"L",2010
"Tim Brent",72,188,"C",2010
"Tim Conboy",74,210,"D",2010
"Tim Connolly",73,190,"C",2010
"Tim Gleason",72,217,"D",2010
"Tim Jackman",74,225,"R",2010
"Tim Kennedy",70,175,"L",2010
"Tim Sestito",71,195,"L",2010
"Tim Stapleton",69,180,"C",2010
"Tim Wallace",73,207,"R",2010
"TJ Galiardi",74,185,"L",2010
"Toby Enstrom",70,180,"D",2010
"Toby Petersen",70,195,"C",2010
"Todd Bertuzzi",75,229,"R",2010
"Todd Fedoruk",74,232,"L",2010
"Todd Marchant",70,180,"C",2010
"Todd White",70,198,"C",2010
"Tom Gilbert",74,210,"D",2010
"Tom Kostopoulos",72,197,"R",2010
"Tom Poti",75,190,"D",2010
"Tom Preissing",72,197,"D",2010
"Tom Pyatt",71,185,"L",2010
"Tom Sestito",77,228,"L",2010
"Tom Wandell",73,200,"C",2010
"Tomas Fleischmann",73,192,"L",2010
"Tomas Holmstrom",72,200,"L",2010
"Tomas Kaberle",73,212,"D",2010
"Tomas Kana",72,204,"C",2010
"Tomas Kopecky",75,210,"R",2010
"Tomas Plekanec",71,193,"C",2010
"Toni Lydman",74,213,"D",2010
"Torrey Mitchell",71,186,"C",2010
"Travis Moen",74,215,"L",2010
"Travis Zajac",74,185,"C",2010
"Trent Hunter",75,217,"R",2010
"Trent Whitfield",71,209,"C",2010
"Trevor Daley",71,195,"D",2010
"Trevor Frischmon",72,202,"C",2010
"Trevor Gillies",75,231,"L",2010
"Trevor Lewis",73,205,"C",2010
"Triston Grant",73,211,"L",2010
"Troy Bodie",77,226,"R",2010
"Troy Brouwer",75,215,"R",2010
"Tuomo Ruutu",72,200,"L",2010
"Tyler Bozak",73,199,"C",2010
"Tyler Eckford",73,225,"D",2010
"Tyler Ennis",69,161,"L",2010
"Tyler Kennedy",71,185,"C",2010
"Tyler Myers",80,229,"D",2010
"Tyler Sloan",76,214,"D",2010
"Tyson Strachan",75,210,"D",2010
"Valtteri Filppula",72,196,"C",2010
"Vernon Fiddler",71,205,"C",2010
"Victor Hedman",78,223,"D",2010
"Victor Oreskovich",75,215,"R",2010
"Viktor Stalberg",75,209,"L",2010
"Ville Koistinen",71,187,"D",2010
"Ville Leino",73,182,"L",2010
"Vincent Lecavalier",76,215,"C",2010
"Vinny Prospal",74,191,"L",2010
"Vladimir Mihalik",80,246,"D",2010
"Vladimir Sobotka",70,184,"L",2010
"Vladimir Zharkov",73,205,"R",2010
"Vyacheslav Kozlov",70,190,"L",2010
"Wade Belak",77,222,"R",2010
"Wade Redden",74,205,"D",2010
"Warren Peters",72,195,"C",2010
"Wayne Primeau",76,225,"C",2010
"Wayne Simmonds",74,185,"R",2010
"Wes O'Neill",76,215,"D",2010
"Willie Mitchell",75,210,"D",2010
"Wojtek Wolski",75,215,"L",2010
"Yan Stastny",70,191,"C",2010
"Yannick Weber",71,200,"D",2010
"Zach Bogosian",75,221,"D",2010
"Zach Boychuk",70,185,"L",2010
"Zach Hamill",71,180,"C",2010
"Zach Parise",71,195,"L",2010
"Zack Smith",74,208,"L",2010
"Zack Stortini",74,219,"R",2010
"Zbynek Michalek",74,210,"D",2010
"Zdeno Chara",81,250,"D",2010
"Zenon Konopka",72,213,"C",2010
