"Season","Away","AwayScore","at","Home","HomeScore","OT","Notes","Date","GameType"
"20112012","(16) Colgate",7,"@","Niagara",6,"OT","","10/28/2011","NC"
"20112012","(3) Colorado College",4,"@","Rensselaer",1,"","","10/28/2011","NC"
"20112012","(11) Union",1,"@","New Hampshire",2,"OT","","10/28/2011","NC"
"20112012","Brown",1,"@","Dartmouth",2,"","Ivy Shootout","10/28/2011","NC"
"20112012","Princeton",2,"vs.","(10) Yale",2,"OT","Ivy Shootout","10/28/2011","NC"
"20112012","Canisius",3,"@","Air Force",3,"OT","","10/29/2011","AH"
"20112012","(5) Notre Dame",3,"@","Bowling Green",2,"","","10/29/2011","CC"
"20112012","(14) Northern Michigan",2,"@","(7) Western Michigan",3,"OT","","10/29/2011","CC"
"20112012","Massachusetts-Lowell",3,"@","(1) Boston College",6,"","","10/29/2011","HE"
"20112012","Massachusetts",4,"@","(13) Boston University",5,"OT","","10/29/2011","HE"
"20112012","Providence",1,"@","Maine",3,"","","10/29/2011","HE"
"20112012","Northeastern",2,"@","New Hampshire",5,"","","10/29/2011","HE"
"20112012","(9) Merrimack",4,"@","Vermont",2,"","","10/29/2011","HE"
"20112012","(2) Denver",2,"@","Michigan Tech",2,"OT","","10/29/2011","WC"
"20112012","(8) Minnesota",3,"@","Alaska-Anchorage",1,"","","10/29/2011","WC"
"20112012","Bemidji State",0,"@","(15) Minnesota-Duluth",1,"","","10/29/2011","WC"
"20112012","St. Cloud State",1,"@","(12) North Dakota",3,"","","10/29/2011","WC"
"20112012","Nebraska-Omaha",3,"@","Wisconsin",6,"","","10/29/2011","WC"
"20112012","Clarkson",2,"@","Bentley",2,"OT","","10/29/2011","NC"
"20112012","Niagara",2,"@","(16) Colgate",1,"","","10/29/2011","NC"
"20112012","Mercyhurst",5,"@","(19) Cornell",4,"","","10/29/2011","NC"
"20112012","Robert Morris",2,"@","Michigan State",6,"","","10/29/2011","NC"
"20112012","(3) Colorado College",4,"@","Rensselaer",1,"","","10/29/2011","NC"
"20112012","American International",2,"@","(11) Union",5,"","","10/29/2011","NC"
"20112012","Princeton",2,"vs.","Brown",3,"","Ivy Shootout","10/29/2011","NC"
"20112012","(10) Yale",2,"@","Dartmouth",1,"","Ivy Shootout","10/29/2011","NC"
"20112012","(19) Quinnipiac",5,"@","Princeton",2,"","","11/1/2011","EC"
"20112012","Sacred Heart",1,"@","Air Force",2,"","","11/4/2011","AH"
"20112012","Connecticut",3,"@","Mercyhurst",4,"OT","","11/4/2011","AH"
"20112012","Holy Cross",2,"@","Niagara",4,"","","11/4/2011","AH"
"20112012","Army West Point",2,"@","RIT",2,"OT","","11/4/2011","AH"
"20112012","American International",0,"@","Robert Morris",2,"","","11/4/2011","AH"
"20112012","(10) Ferris State",4,"@","Bowling Green",0,"","","11/4/2011","CC"
"20112012","(6) Notre Dame",2,"@","(17) Northern Michigan",2,"OT","NMU wins shootout, 1-0","11/4/2011","CC"
"20112012","Miami",2,"@","Alaska",1,"","","11/4/2011","CC"
"20112012","(4) Western Michigan",3,"@","(3) Michigan",2,"","","11/4/2011","CC"
"20112012","(18) Colgate",5,"@","Brown",3,"","","11/4/2011","EC"
"20112012","Rensselaer",1,"@","Clarkson",4,"","","11/4/2011","EC"
"20112012","(19) Quinnipiac",4,"@","Dartmouth",5,"","","11/4/2011","EC"
"20112012","Princeton",4,"@","Harvard",3,"","","11/4/2011","EC"
"20112012","(13) Union",2,"@","St. Lawrence",0,"","","11/4/2011","EC"
"20112012","Cornell",6,"@","(9) Yale",2,"","","11/4/2011","EC"
"20112012","(20) Maine",1,"@","(1) Boston College",5,"","","11/4/2011","HE"
"20112012","Northeastern",1,"@","(7) Merrimack",1,"OT","","11/4/2011","HE"
"20112012","Vermont",2,"@","Providence",5,"","","11/4/2011","HE"
"20112012","Massachusetts",3,"@","New Hampshire",7,"","","11/4/2011","HE"
"20112012","(14) Minnesota-Duluth",3,"@","(8) Denver",3,"OT","","11/4/2011","WC"
"20112012","Minnesota State",0,"@","(16) Michigan Tech",1,"","","11/4/2011","WC"
"20112012","Wisconsin",2,"@","St. Cloud State",7,"","","11/4/2011","WC"
"20112012","(15) North Dakota",0,"@","(5) Minnesota",2,"","","11/4/2011","WC"
"20112012","(2) Colorado College",5,"@","Nebraska-Omaha",7,"","","11/4/2011","WC"
"20112012","Bemidji State",3,"@","(11) Lake Superior",2,"OT","","11/4/2011","NC"
"20112012","Ohio State",4,"@","Alabama-Huntsville",0,"","","11/4/2011","NC"
"20112012","Sacred Heart",2,"@","Air Force",3,"","","11/5/2011","AH"
"20112012","Bentley",2,"@","Canisius",0,"","","11/5/2011","AH"
"20112012","Connecticut",0,"@","Mercyhurst",2,"","","11/5/2011","AH"
"20112012","Holy Cross",4,"@","Niagara",3,"","","11/5/2011","AH"
"20112012","Army West Point",3,"@","RIT",5,"","","11/5/2011","AH"
"20112012","American International",2,"@","Robert Morris",0,"","","11/5/2011","AH"
"20112012","(10) Ferris State",5,"@","Bowling Green",3,"","","11/5/2011","CC"
"20112012","(6) Notre Dame",1,"@","(17) Northern Michigan",1,"OT","NMU wins shootout, 1-0","11/5/2011","CC"
"20112012","Miami",2,"@","Alaska",1,"","","11/5/2011","CC"
"20112012","(4) Western Michigan",2,"@","(3) Michigan",5,"","","11/5/2011","CC"
"20112012","Cornell",4,"@","Brown",5,"","","11/5/2011","EC"
"20112012","(13) Union",3,"@","Clarkson",1,"","","11/5/2011","EC"
"20112012","Princeton",3,"@","Dartmouth",5,"","","11/5/2011","EC"
"20112012","(19) Quinnipiac",2,"@","Harvard",2,"OT","","11/5/2011","EC"
"20112012","Rensselaer",0,"@","St. Lawrence",2,"","","11/5/2011","EC"
"20112012","(18) Colgate",0,"@","(9) Yale",2,"","","11/5/2011","EC"
"20112012","(7) Merrimack",3,"@","Northeastern",2,"OT","","11/5/2011","HE"
"20112012","Vermont",1,"@","Providence",5,"","","11/5/2011","HE"
"20112012","(1) Boston College",2,"@","Massachusetts",4,"","","11/5/2011","HE"
"20112012","(12) Boston University",1,"@","Massachusetts-Lowell",7,"","","11/5/2011","HE"
"20112012","(20) Maine",2,"@","New Hampshire",3,"","","11/5/2011","HE"
"20112012","(14) Minnesota-Duluth",4,"@","(8) Denver",0,"","","11/5/2011","WC"
"20112012","Minnesota State",6,"@","(16) Michigan Tech",3,"","","11/5/2011","WC"
"20112012","Wisconsin",3,"@","St. Cloud State",3,"OT","","11/5/2011","WC"
"20112012","(15) North Dakota",2,"@","(5) Minnesota",3,"","","11/5/2011","WC"
"20112012","(2) Colorado College",5,"@","Nebraska-Omaha",2,"","","11/5/2011","WC"
"20112012","Bemidji State",1,"@","(11) Lake Superior",2,"","","11/5/2011","NC"
"20112012","Ohio State",2,"@","Alabama-Huntsville",0,"","","11/5/2011","NC"
"20112012","Bentley",1,"@","Canisius",3,"","","11/6/2011","AH"
"20112012","American International",1,"@","Bentley",4,"","","11/11/2011","AH"
"20112012","Robert Morris",4,"@","Mercyhurst",3,"","","11/11/2011","AH"
"20112012","Air Force",1,"@","RIT",3,"","","11/11/2011","AH"
"20112012","Army West Point",2,"@","Sacred Heart",1,"","","11/11/2011","AH"
"20112012","(11) Lake Superior",1,"@","(8) Ferris State",5,"","","11/11/2011","CC"
"20112012","(4) Michigan",1,"@","Miami",2,"","","11/11/2011","CC"
"20112012","Alaska",4,"@","(7) Notre Dame",5,"","","11/11/2011","CC"
"20112012","(14) Northern Michigan",1,"@","Ohio State",4,"","","11/11/2011","CC"
"20112012","Michigan State",3,"@","(5) Western Michigan",2,"","","11/11/2011","CC"
"20112012","(18) Colgate",4,"@","(17) Dartmouth",0,"","","11/11/2011","EC"
"20112012","Cornell",4,"@","Harvard",2,"","","11/11/2011","EC"
"20112012","St. Lawrence",3,"@","Princeton",2,"","","11/11/2011","EC"
"20112012","Clarkson",1,"@","(19) Quinnipiac",1,"OT","","11/11/2011","EC"
"20112012","(13) Yale",2,"@","Rensselaer",0,"","","11/11/2011","EC"
"20112012","Brown",2,"@","(9) Union",1,"","","11/11/2011","EC"
"20112012","Northeastern",1,"@","(2) Boston College",2,"","","11/11/2011","HE"
"20112012","(6) Merrimack",3,"@","(16) Boston University",2,"OT","","11/11/2011","HE"
"20112012","Massachusetts-Lowell",5,"@","Maine",3,"","","11/11/2011","HE"
"20112012","Nebraska-Omaha",3,"@","Bemidji State",3,"OT","","11/11/2011","WC"
"20112012","St. Cloud State",2,"@","Minnesota State",4,"","","11/11/2011","WC"
"20112012","Alaska-Anchorage",0,"@","(10) Minnesota-Duluth",5,"","","11/11/2011","WC"
"20112012","(1) Minnesota",1,"@","Wisconsin",3,"","","11/11/2011","WC"
"20112012","Canisius",1,"@","Bowling Green",4,"","","11/11/2011","NC"
"20112012","Alabama-Huntsville",0,"@","Providence",3,"","","11/11/2011","NC"
"20112012","Holy Cross",2,"@","Massachusetts",7,"","","11/11/2011","NC"
"20112012","Connecticut",2,"@","American International",2,"OT","","11/12/2011","AH"
"20112012","Bentley",4,"@","Army West Point",1,"","","11/12/2011","AH"
"20112012","Sacred Heart",4,"@","Holy Cross",6,"","","11/12/2011","AH"
"20112012","Air Force",2,"@","Mercyhurst",3,"","","11/12/2011","AH"
"20112012","(11) Lake Superior",1,"@","(8) Ferris State",1,"OT","LSSU wins shootout, 1-0","11/12/2011","CC"
"20112012","(4) Michigan",3,"@","Miami",3,"OT","Miami wins shootout, 1-0 (4 rounds)","11/12/2011","CC"
"20112012","Alaska",2,"@","(7) Notre Dame",3,"OT","","11/12/2011","CC"
"20112012","(14) Northern Michigan",1,"@","Ohio State",4,"","","11/12/2011","CC"
"20112012","Michigan State",4,"@","(5) Western Michigan",2,"","","11/12/2011","CC"
"20112012","Cornell",3,"@","(17) Dartmouth",2,"","","11/12/2011","EC"
"20112012","(18) Colgate",2,"@","Harvard",4,"","","11/12/2011","EC"
"20112012","Clarkson",0,"@","Princeton",3,"","","11/12/2011","EC"
"20112012","St. Lawrence",1,"@","(19) Quinnipiac",0,"OT","","11/12/2011","EC"
"20112012","Brown",0,"@","Rensselaer",1,"","","11/12/2011","EC"
"20112012","(13) Yale",4,"@","(9) Union",0,"","","11/12/2011","EC"
"20112012","Massachusetts-Lowell",4,"@","Maine",3,"","","11/12/2011","HE"
"20112012","Northeastern",2,"@","Massachusetts",4,"","","11/12/2011","HE"
