"Season","Away","AwayScore","at","Home","HomeScore","OT","Notes","Date","GameType","HomeWin","AwayWin","Tournament","ConfTournament","NCAA","HomeConference","AwayConference"
20122013,"Maine",0,"@","Providence",3,"","",2012-10-27,"HE","Win","Loss","No","No","No","Hockey East","Hockey East"
20122013,"Boston University",3,"@","Massachusetts",2,"","",2012-10-27,"HE","Loss","Win","No","No","No","Hockey East","Hockey East"
20122013,"Michigan Tech",2,"@","Denver",5,"","",2012-10-27,"WC","Win","Loss","No","No","No","WCHA","WCHA"
20122013,"Minnesota State",1,"@","St. Cloud State",5,"","",2012-10-27,"WC","Win","Loss","No","No","No","WCHA","WCHA"
20122013,"Wisconsin",2,"@","Minnesota-Duluth",2,"OT","",2012-10-27,"WC","Tie","Tie","No","No","No","WCHA","WCHA"
20122013,"Alaska-Anchorage",3,"@","North Dakota",3,"OT","",2012-10-27,"WC","Tie","Tie","No","No","No","WCHA","WCHA"
20122013,"Bemidji State",3,"@","Nebraska-Omaha",2,"","",2012-10-27,"WC","Loss","Win","No","No","No","WCHA","WCHA"
20122013,"Alabama-Huntsville",3,"@","American International",4,"","",2012-10-27,"NC","Win","Loss","No","No","No","Atlantic Hockey","Independent"
20122013,"Niagara",4,"@","Clarkson",4,"OT","",2012-10-27,"NC","Tie","Tie","No","No","No","ECAC","Atlantic Hockey"
20122013,"Quinnipiac",1,"vs.","Colgate",5,"","",2012-10-27,"NC","Win","Loss","No","No","No","ECAC","ECAC"
20122013,"Colorado College",2,"@","Cornell",3,"","",2012-10-27,"NC","Win","Loss","No","No","No","ECAC","WCHA"
20122013,"Bentley",0,"@","Harvard",5,"","",2012-10-27,"NC","Win","Loss","No","No","No","ECAC","Atlantic Hockey"
20122013,"Penn State",6,"@","Sacred Heart",3,"","",2012-10-27,"NC","Loss","Win","No","No","No","Atlantic Hockey","Independent"
20122013,"Union",2,"@","Connecticut",2,"OT","",2012-10-27,"NC","Tie","Tie","No","No","No","Atlantic Hockey","ECAC"
20122013,"Dartmouth",4,"@","Brown",0,"","Ivy Shootout",2012-10-27,"NC","Loss","Win","Yes","No","No","ECAC","ECAC"
20122013,"Princeton",2,"@","Yale",3,"","Ivy Shootout",2012-10-27,"NC","Win","Loss","Yes","No","No","ECAC","ECAC"
