"Season","Away","AwayScore","at","Home","HomeScore","OT","Notes","Date","GameType"
"20122013","Penn State",3,"@","RIT",2,"","","10/20/2012","NC"
"20122013","Alabama-Huntsville",0,"@","St. Cloud State",4,"","","10/20/2012","NC"
"20122013","(17) Northern Michigan",2,"@","Nebraska-Omaha",1,"","","10/20/2012","NC"
"20122013","Canisius",1,"@","(12) Western Michigan",2,"","","10/20/2012","NC"
"20122013","Merrimack",3,"vs.","Alaska-Anchorage",6,"","Alaska Goal Rush","10/20/2012","NC"
"20122013","(2) North Dakota",1,"@","Alaska",2,"","Alaska Goal Rush","10/20/2012","NC"
"20122013","Brock",2,"@","(6) Cornell",2,"OT","","10/20/2012","EX"
"20122013","McGill",1,"@","Dartmouth",2,"","","10/20/2012","EX"
"20122013","Guelph",6,"@","Princeton",5,"","","10/20/2012","EX"
"20122013","Norwich",3,"@","Dartmouth",4,"","","10/21/2012","EX"
"20122013","Air Force",1,"@","Canisius",1,"OT","","10/25/2012","AH"
"20122013","Robert Morris",6,"@","RIT",4,"","","10/25/2012","AH"
"20122013","Connecticut",1,"@","Holy Cross",2,"","","10/26/2012","AH"
"20122013","Ohio State",1,"@","Bowling Green",0,"","","10/26/2012","CC"
"20122013","Alaska",3,"@","(18) Ferris State",6,"","","10/26/2012","CC"
"20122013","Michigan State",2,"@","Lake Superior",3,"","","10/26/2012","CC"
"20122013","(9) Notre Dame",5,"@","(16) Northern Michigan",2,"","","10/26/2012","CC"
"20122013","(3) Miami",2,"@","(6) Michigan",4,"","","10/26/2012","CC"
"20122013","Massachusetts",2,"@","(13) Boston University",5,"","","10/26/2012","HE"
"20122013","Vermont",3,"@","Merrimack",6,"","","10/26/2012","HE"
"20122013","Maine",2,"@","Providence",3,"","","10/26/2012","HE"
"20122013","(1) Boston College",1,"@","(11) Massachusetts-Lowell",0,"","","10/26/2012","HE"
"20122013","(15) Northeastern",3,"@","(12) New Hampshire",4,"","","10/26/2012","HE"
"20122013","Michigan Tech",1,"@","(5) Denver",5,"","","10/26/2012","WC"
"20122013","Minnesota State",1,"@","St. Cloud State",5,"","","10/26/2012","WC"
"20122013","Wisconsin",2,"@","(14) Minnesota-Duluth",0,"","","10/26/2012","WC"
"20122013","Alaska-Anchorage",1,"@","(4) North Dakota",4,"","","10/26/2012","WC"
"20122013","Bemidji State",3,"@","Nebraska-Omaha",3,"OT","","10/26/2012","WC"
"20122013","(8) Union",8,"@","American International",0,"","","10/26/2012","NC"
"20122013","Penn State",5,"@","Army West Point",0,"","","10/26/2012","NC"
"20122013","Alabama-Huntsville",1,"@","Bentley",9,"","","10/26/2012","NC"
"20122013","Niagara",2,"@","Clarkson",0,"","","10/26/2012","NC"
"20122013","RIT",3,"@","Colgate",6,"","","10/26/2012","NC"
"20122013","(19) Colorado College",0,"@","(7) Cornell",2,"","","10/26/2012","NC"
"20122013","Princeton",1,"@","Brown",2,"","Ivy Shootout","10/26/2012","NC"
"20122013","Yale",2,"vs.","Dartmouth",2,"OT","Ivy Shootout","10/26/2012","NC"
"20122013","US Under-18 Team",2,"@","(2) Minnesota",2,"OT","","10/26/2012","EX"
"20122013","Army West Point",7,"@","Holy Cross",2,"","","10/27/2012","AH"
"20122013","Air Force",4,"@","Robert Morris",1,"","","10/27/2012","AH"
"20122013","Ohio State",3,"@","Bowling Green",3,"OT","Bowling Green wins shootout, 1-0 (4 rounds)","10/27/2012","CC"
"20122013","Alaska",3,"@","(18) Ferris State",2,"","","10/27/2012","CC"
"20122013","Michigan State",4,"@","Lake Superior",2,"","","10/27/2012","CC"
"20122013","(9) Notre Dame",3,"@","(16) Northern Michigan",2,"","","10/27/2012","CC"
"20122013","(3) Miami",4,"@","(6) Michigan",3,"","","10/27/2012","CC"
"20122013","Vermont",2,"@","Merrimack",2,"OT","","10/27/2012","HE"
"20122013","(12) New Hampshire",0,"@","(15) Northeastern",0,"OT","","10/27/2012","HE"
"20122013","Maine",0,"@","Providence",3,"","","10/27/2012","HE"
"20122013","(13) Boston University",3,"@","Massachusetts",2,"","","10/27/2012","HE"
"20122013","Michigan Tech",2,"@","(5) Denver",5,"","","10/27/2012","WC"
"20122013","Minnesota State",1,"@","St. Cloud State",5,"","","10/27/2012","WC"
"20122013","Wisconsin",2,"@","(14) Minnesota-Duluth",2,"OT","","10/27/2012","WC"
"20122013","Alaska-Anchorage",3,"@","(4) North Dakota",3,"OT","","10/27/2012","WC"
"20122013","Bemidji State",3,"@","Nebraska-Omaha",2,"","","10/27/2012","WC"
"20122013","Alabama-Huntsville",3,"@","American International",4,"","","10/27/2012","NC"
"20122013","Niagara",4,"@","Clarkson",4,"OT","","10/27/2012","NC"
"20122013","(20) Quinnipiac",1,"vs.","Colgate",5,"","","10/27/2012","NC"
"20122013","(19) Colorado College",2,"@","(7) Cornell",3,"","","10/27/2012","NC"
"20122013","Bentley",0,"@","(17) Harvard",5,"","","10/27/2012","NC"
"20122013","Penn State",6,"@","Sacred Heart",3,"","","10/27/2012","NC"
"20122013","(8) Union",2,"@","Connecticut",2,"OT","","10/27/2012","NC"
"20122013","Dartmouth",4,"@","Brown",0,"","Ivy Shootout","10/27/2012","NC"
"20122013","Princeton",2,"@","Yale",3,"","Ivy Shootout","10/27/2012","NC"
"20122013","(11) Massachusetts-Lowell",3,"@","(1) Boston College",6,"","","10/28/2012","HE"
"20122013","Canisius",0,"@","(2) Minnesota",1,"","","10/28/2012","NC"
"20122013","Holy Cross",3,"@","Air Force",2,"","","11/2/2012","AH"
"20122013","RIT",2,"@","American International",2,"OT","","11/2/2012","AH"
"20122013","Connecticut",0,"@","Niagara",3,"","","11/2/2012","AH"
"20122013","Bentley",2,"@","Robert Morris",5,"","","11/2/2012","AH"
"20122013","Mercyhurst",3,"@","Sacred Heart",0,"","","11/2/2012","AH"
"20122013","(4) Miami",0,"@","(19) Ferris State",3,"","","11/2/2012","CC"
"20122013","Bowling Green",1,"@","Michigan State",0,"","","11/2/2012","CC"
"20122013","(11) Western Michigan",3,"@","(7) Notre Dame",2,"","","11/2/2012","CC"
"20122013","(8) Michigan",4,"@","(20) Northern Michigan",4,"OT","Michigan wins shootout, 1-0","11/2/2012","CC"
"20122013","Lake Superior",1,"@","Alaska",2,"","","11/2/2012","CC"
"20122013","(6) Cornell",3,"@","Colgate",1,"","","11/2/2012","EC"
"20122013","Yale",4,"@","Dartmouth",7,"","","11/2/2012","EC"
"20122013","Brown",2,"@","(13) Harvard",3,"","","11/2/2012","EC"
"20122013","(10) Union",4,"@","Rensselaer",2,"","","11/2/2012","EC"
"20122013","(1) Boston College",4,"@","Maine",2,"","","11/2/2012","HE"
"20122013","Merrimack",5,"@","(15) Northeastern",2,"","","11/2/2012","HE"
"20122013","(9) New Hampshire",1,"@","Massachusetts",2,"OT","","11/2/2012","HE"
"20122013","Providence",3,"@","Vermont",2,"","","11/2/2012","HE"
"20122013","(18) St. Cloud State",3,"@","(3) Denver",0,"","","11/2/2012","WC"
"20122013","Nebraska-Omaha",2,"@","Michigan Tech",1,"","","11/2/2012","WC"
"20122013","Minnesota State",2,"@","(2) Minnesota",3,"","","11/2/2012","WC"
"20122013","Colorado College",5,"@","Wisconsin",4,"OT","","11/2/2012","WC"
"20122013","Alabama-Huntsville",0,"@","(16) St. Lawrence",4,"","","11/2/2012","NC"
"20122013","(12) Boston University",2,"@","(5) North Dakota",4,"","","11/2/2012","NC"
"20122013","Holy Cross",0,"@","Air Force",7,"","","11/3/2012","AH"
"20122013","RIT",3,"@","American International",0,"","","11/3/2012","AH"
"20122013","Connecticut",0,"@","Niagara",5,"","","11/3/2012","AH"
"20122013","Bentley",5,"@","Robert Morris",4,"","","11/3/2012","AH"
"20122013","Mercyhurst",3,"@","Sacred Heart",1,"","","11/3/2012","AH"
"20122013","Michigan State",6,"@","Bowling Green",1,"","","11/3/2012","CC"
"20122013","(4) Miami",4,"@","(19) Ferris State",2,"","","11/3/2012","CC"
"20122013","(8) Michigan",3,"@","(20) Northern Michigan",4,"","","11/3/2012","CC"
"20122013","Lake Superior",4,"@","Alaska",2,"","","11/3/2012","CC"
"20122013","Colgate",2,"@","(6) Cornell",2,"OT","","11/3/2012","EC"
"20122013","Brown",1,"@","Dartmouth",2,"","","11/3/2012","EC"
"20122013","Yale",5,"@","(13) Harvard",1,"","","11/3/2012","EC"
"20122013","Rensselaer",3,"@","(10) Union",7,"","","11/3/2012","EC"
"20122013","(15) Northeastern",2,"@","Merrimack",4,"","","11/3/2012","HE"
"20122013","Providence",0,"@","Vermont",2,"","","11/3/2012","HE"
"20122013","(18) St. Cloud State",1,"@","(3) Denver",6,"","","11/3/2012","WC"
"20122013","(2) Minnesota",3,"@","Minnesota State",5,"","","11/3/2012","WC"
"20122013","Nebraska-Omaha",5,"@","Michigan Tech",3,"","","11/3/2012","WC"
"20122013","Colorado College",3,"@","Wisconsin",0,"","","11/3/2012","WC"
"20122013","Clarkson",3,"@","Canisius",3,"OT","","11/3/2012","NC"
"20122013","Buffalo State",2,"@","Penn State",4,"","","11/3/2012","NC"
"20122013","Alabama-Huntsville",1,"@","(16) St. Lawrence",3,"","","11/3/2012","NC"
"20122013","(12) Boston University",4,"@","(5) North Dakota",2,"","","11/3/2012","NC"
"20122013","(11) Western Michigan",0,"@","(7) Notre Dame",4,"","","11/4/2012","CC"
"20122013","Massachusetts",2,"@","(1) Boston College",3,"","","11/4/2012","HE"
"20122013","(9) New Hampshire",4,"@","Maine",0,"","","11/4/2012","HE"
"20122013","Clarkson",2,"@","Canisius",2,"OT","","11/4/2012","NC"
"20122013","American International",2,"@","Quinnipiac",1,"","","11/6/2012","NC"
"20122013","Niagara",5,"@","Army West Point",0,"","","11/9/2012","AH"
"20122013","Robert Morris",4,"@","Canisius",0,"","","11/9/2012","AH"
"20122013","Bentley",3,"@","Holy Cross",4,"","","11/9/2012","AH"
"20122013","Mercyhurst",5,"@","RIT",3,"","","11/9/2012","AH"
"20122013","Sacred Heart",3,"@","Connecticut",5,"","","11/9/2012","AH"
"20122013","(18) Ferris State",1,"@","Lake Superior",4,"","","11/9/2012","CC"
"20122013","(16) Northern Michigan",2,"@","(5) Miami",5,"","","11/9/2012","CC"
"20122013","Alaska",1,"@","Ohio State",1,"OT","Ohio State wins shootout, 2-1 (6 rounds)","11/9/2012","CC"
"20122013","Michigan State",1,"@","(12) Michigan",5,"","","11/9/2012","CC"
"20122013","Bowling Green",1,"@","(10) Western Michigan",3,"","","11/9/2012","CC"
"20122013","(13) St. Lawrence",3,"@","Brown",3,"OT","","11/9/2012","EC"
"20122013","Rensselaer",0,"@","Dartmouth",4,"","","11/9/2012","EC"
"20122013","(8) Union",6,"@","(14) Harvard",2,"","","11/9/2012","EC"
"20122013","(4) Cornell",3,"@","Princeton",5,"","","11/9/2012","EC"
"20122013","Colgate",2,"@","Quinnipiac",3,"OT","","11/9/2012","EC"
"20122013","Clarkson",1,"@","Yale",0,"","","11/9/2012","EC"
"20122013","(11) Boston University",3,"@","Merrimack",1,"","","11/9/2012","HE"
"20122013","Providence",0,"@","Massachusetts",4,"","","11/9/2012","HE"
"20122013","Maine",1,"@","(17) Massachusetts-Lowell",2,"","","11/9/2012","HE"
"20122013","Bemidji State",2,"@","(19) Colorado College",3,"","","11/9/2012","WC"
"20122013","(3) Denver",4,"@","Minnesota State",3,"","","11/9/2012","WC"
"20122013","(6) North Dakota",3,"@","(15) St. Cloud State",0,"","","11/9/2012","WC"
"20122013","(2) Minnesota",4,"@","Alaska-Anchorage",0,"","","11/9/2012","WC"
"20122013","(7) Notre Dame",1,"@","(1) Boston College",3,"","","11/9/2012","NC"
"20122013","Air Force",5,"@","Penn State",1,"","","11/9/2012","NC"
"20122013","Niagara",4,"@","Army West Point",1,"","","11/10/2012","AH"
"20122013","Canisius",6,"@","RIT",3,"","","11/10/2012","AH"
"20122013","(10) Western Michigan",2,"@","Bowling Green",2,"OT","Western Michigan wins shootout, 2-0 (2 rounds)","11/10/2012","CC"
"20122013","(18) Ferris State",2,"@","Lake Superior",1,"","","11/10/2012","CC"
"20122013","(12) Michigan",2,"@","Michigan State",7,"","","11/10/2012","CC"
"20122013","(16) Northern Michigan",2,"@","(5) Miami",2,"OT","Miami wins shootout, 2-0","11/10/2012","CC"
"20122013","Alaska",3,"@","Ohio State",1,"","","11/10/2012","CC"
"20122013","Clarkson",3,"@","Brown",3,"OT","","11/10/2012","EC"
"20122013","(8) Union",2,"@","Dartmouth",3,"","","11/10/2012","EC"
"20122013","Rensselaer",0,"@","(14) Harvard",4,"","","11/10/2012","EC"
"20122013","Colgate",0,"@","Princeton",4,"","","11/10/2012","EC"
"20122013","(4) Cornell",1,"@","Quinnipiac",4,"","","11/10/2012","EC"
"20122013","(13) St. Lawrence",2,"@","Yale",4,"","","11/10/2012","EC"
"20122013","Maine",4,"@","(17) Massachusetts-Lowell",3,"","","11/10/2012","HE"
"20122013","Vermont",0,"@","(9) New Hampshire",4,"","","11/10/2012","HE"
"20122013","Bemidji State",3,"@","(19) Colorado College",6,"","","11/10/2012","WC"
"20122013","(3) Denver",3,"@","Minnesota State",2,"","","11/10/2012","WC"
"20122013","(6) North Dakota",2,"@","(15) St. Cloud State",5,"","","11/10/2012","WC"
"20122013","(2) Minnesota",2,"@","Alaska-Anchorage",2,"OT","","11/10/2012","WC"
"20122013","(20) Minnesota-Duluth",2,"@","Nebraska-Omaha",3,"","","11/10/2012","WC"
"20122013","Connecticut",3,"@","Merrimack",1,"","","11/10/2012","NC"
"20122013","Alabama-Huntsville",0,"@","Northeastern",3,"","","11/10/2012","NC"
"20122013","Air Force",1,"@","Penn State",5,"","","11/10/2012","NC"
"20122013","Holy Cross",6,"@","Sacred Heart",3,"","","11/11/2012","AH"
"20122013","(1) Boston College",4,"@","(11) Boston University",2,"","","11/11/2012","HE"
"20122013","(20) Minnesota-Duluth",3,"@","Nebraska-Omaha",6,"","","11/11/2012","WC"
"20122013","Alabama-Huntsville",1,"@","Northeastern",3,"","","11/11/2012","NC"
"20122013","(8) Notre Dame",3,"@","(13) Michigan",1,"","","11/15/2012","CC"
"20122013","Bentley",7,"@","American International",3,"","","11/16/2012","AH"
"20122013","Sacred Heart",2,"@","Army West Point",3,"","","11/16/2012","AH"
"20122013","Niagara",2,"@","Canisius",1,"","","11/16/2012","AH"
"20122013","(20) Ferris State",4,"@","Bowling Green",3,"OT","","11/16/2012","CC"
"20122013","Michigan State",2,"@","(4) Miami",2,"OT","Miami wins shootout 2-0","11/16/2012","CC"
"20122013","(19) Northern Michigan",0,"@","Ohio State",2,"","","11/16/2012","CC"
"20122013","(9) Western Michigan",1,"@","Alaska",6,"","","11/16/2012","CC"
"20122013","(8) Notre Dame",4,"@","(13) Michigan",1,"","","11/16/2012","CC"
"20122013","Quinnipiac",5,"@","Clarkson",2,"","","11/16/2012","EC"
"20122013","(12) Dartmouth",4,"@","Colgate",5,"","","11/16/2012","EC"
"20122013","(17) Harvard",4,"@","(10) Cornell",1,"","","11/16/2012","EC"
"20122013","Princeton",3,"@","(16) St. Lawrence",3,"OT","","11/16/2012","EC"
"20122013","Merrimack",3,"@","(1) Boston College",4,"","","11/16/2012","HE"
"20122013","Massachusetts",2,"@","Maine",2,"OT","","11/16/2012","HE"
"20122013","Northeastern",2,"@","Providence",6,"","","11/16/2012","HE"
"20122013","(5) New Hampshire",3,"@","Massachusetts-Lowell",0,"","","11/16/2012","HE"
"20122013","(11) Boston University",6,"@","Vermont",2,"","","11/16/2012","HE"
"20122013","Michigan Tech",5,"@","Bemidji State",4,"OT","","11/16/2012","WC"
"20122013","(2) Denver",6,"@","(14) Colorado College",5,"","","11/16/2012","WC"
"20122013","Wisconsin",2,"@","(3) Minnesota",2,"OT","","11/16/2012","WC"
"20122013","Minnesota-Duluth",4,"@","(6) North Dakota",4,"OT","","11/16/2012","WC"
"20122013","Alabama-Huntsville",2,"@","Lake Superior",1,"","","11/16/2012","NC"
"20122013","Mercyhurst",2,"@","Rensselaer",4,"","","11/16/2012","NC"
"20122013","Connecticut",1,"@","Bentley",3,"","","11/17/2012","AH"
"20122013","RIT",3,"@","Holy Cross",7,"","","11/17/2012","AH"
"20122013","Robert Morris",0,"@","Niagara",3,"","","11/17/2012","AH"
"20122013","American International",2,"@","Sacred Heart",2,"OT","","11/17/2012","AH"
"20122013","(20) Ferris State",3,"@","Bowling Green",1,"","","11/17/2012","CC"
"20122013","Michigan State",0,"@","(4) Miami",2,"","","11/17/2012","CC"
"20122013","(19) Northern Michigan",2,"@","Ohio State",4,"","","11/17/2012","CC"
