"Season","Away","AwayScore","at","Home","HomeScore","OT","Notes","Date","GameType","HomeWin","AwayWin","Tournament","ConfTournament","NCAA","HomeConference","AwayConference"
"20152016","Alaska-Anchorage",3,"@","Alabama-Huntsville",2,"","",2015-10-24,"WC","Loss","Win","No","No","No","WCHA","WCHA"
"20152016","Boston College",5,"@","Colorado College",0,"","",2015-10-24,"NC","Loss","Win","No","No","No","NCHC","Hockey East"
"20152016","Western Michigan",2,"@","Clarkson",6,"","",2015-10-24,"NC","Win","Loss","No","No","No","ECAC","NCHC"
"20152016","Wisconsin",1,"@","Ferris State",2,"","",2015-10-24,"NC","Win","Loss","No","No","No","WCHA","Big Ten"
"20152016","Minnesota-Duluth",3,"@","Notre Dame",3,"OT","",2015-10-24,"NC","Tie","Tie","No","No","No","Hockey East","NCHC"
"20152016","Ohio State",4,"@","Providence",6,"","",2015-10-24,"NC","Win","Loss","No","No","No","Hockey East","Big Ten"
"20152016","American International",3,"@","Penn State",5,"","",2015-10-24,"NC","Win","Loss","No","No","No","Big Ten","Atlantic Hockey"
"20152016","St. Cloud State",1,"@","Quinnipiac",4,"","",2015-10-24,"NC","Win","Loss","No","No","No","ECAC","NCHC"
"20152016","Colgate",4,"@","RIT",3,"","",2015-10-24,"NC","Loss","Win","No","No","No","Atlantic Hockey","ECAC"
"20152016","Michigan",5,"@","Rensselaer",2,"","",2015-10-24,"NC","Loss","Win","No","No","No","ECAC","Big Ten"
"20152016","Miami",3,"@","St. Lawrence",5,"","",2015-10-24,"NC","Win","Loss","No","No","No","ECAC","NCHC"
"20152016","New Hampshire",5,"@","Union",2,"","",2015-10-24,"NC","Loss","Win","No","No","No","ECAC","Hockey East"
"20152016","Northeastern",3,"@","Minnesota",4,"","",2015-10-24,"NC","Win","Loss","No","No","No","Big Ten","Hockey East"
"20152016","Air Force",1,"@","Nebraska-Omaha",4,"","",2015-10-24,"NC","Win","Loss","No","No","No","NCHC","Atlantic Hockey"
"20152016","North Dakota",5,"@","Vermont",2,"","",2015-10-24,"NC","Loss","Win","No","No","No","Hockey East","NCHC"
"20152016","Sacred Heart",4,"@","American International",1,"","",2015-10-27,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
"20152016","Boston University",2,"@","Connecticut",5,"","",2015-10-27,"HE","Win","Loss","No","No","No","Hockey East","Hockey East"
"20152016","Vermont",3,"@","Northeastern",2,"","",2015-10-29,"HE","Loss","Win","No","No","No","Hockey East","Hockey East"
"20152016","St. Lawrence",2,"@","Penn State",2,"OT","",2015-10-29,"NC","Tie","Tie","No","No","No","Big Ten","ECAC"
"20152016","RIT",4,"@","American International",2,"","",2015-10-30,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
"20152016","Canisius",3,"@","Sacred Heart",0,"","",2015-10-30,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
"20152016","Rensselaer",5,"@","Union",1,"","",2015-10-30,"EC","Loss","Win","No","No","No","ECAC","ECAC"
"20152016","Boston University",3,"@","Merrimack",4,"","",2015-10-30,"HE","Win","Loss","No","No","No","Hockey East","Hockey East"
"20152016","North Dakota",5,"@","Colorado College",2,"","",2015-10-30,"NT","Loss","Win","No","No","No","NCHC","NCHC"
"20152016","Miami",0,"@","St. Cloud State",3,"","",2015-10-30,"NT","Win","Loss","No","No","No","NCHC","NCHC"
"20152016","Nebraska-Omaha",2,"@","Western Michigan",4,"","",2015-10-30,"NT","Win","Loss","No","No","No","NCHC","NCHC"
"20152016","Alabama-Huntsville",5,"@","Lake Superior",4,"OT","",2015-10-30,"WC","Loss","Win","No","No","No","WCHA","WCHA"
"20152016","Alaska",2,"@","Minnesota State",5,"","",2015-10-30,"WC","Win","Loss","No","No","No","WCHA","WCHA"
"20152016","Ferris State",4,"@","Michigan Tech",5,"OT","",2015-10-30,"WC","Win","Loss","No","No","No","WCHA","WCHA"
"20152016","Bemidji State",0,"@","Northern Michigan",0,"OT","",2015-10-30,"WC","Tie","Tie","No","No","No","WCHA","WCHA"
"20152016","Denver",3,"@","Boston College",4,"","",2015-10-30,"NC","Win","Loss","No","No","No","Hockey East","NCHC"
"20152016","Providence",7,"@","Colgate",2,"","",2015-10-30,"NC","Loss","Win","No","No","No","ECAC","Hockey East"
"20152016","Cornell",3,"@","Niagara",2,"OT","",2015-10-30,"NC","Loss","Win","No","No","No","Atlantic Hockey","ECAC"
"20152016","Mercyhurst",2,"@","Ohio State",1,"","",2015-10-30,"NC","Loss","Win","No","No","No","Big Ten","Atlantic Hockey"
"20152016","St. Lawrence",4,"@","Penn State",2,"","",2015-10-30,"NC","Loss","Win","No","No","No","Big Ten","ECAC"
"20152016","Robert Morris",3,"@","Michigan",5,"","",2015-10-30,"NC","Win","Loss","No","No","No","Big Ten","Atlantic Hockey"
"20152016","Massachusetts-Lowell",1,"@","Minnesota-Duluth",2,"","",2015-10-30,"NC","Win","Loss","No","No","No","NCHC","Hockey East"
"20152016","Arizona State",1,"@","Wisconsin",5,"","",2015-10-30,"NC","Win","Loss","No","No","No","Big Ten","Independent"
"20152016","Yale",3,"vs.","Princeton",1,"","Capital City Classic",2015-10-30,"NC","Loss","Win","Yes","No","No","ECAC","ECAC"
"20152016","Maine",4,"vs.","Massachusetts",5,"OT","Capital City Classic",2015-10-30,"NC","Win","Loss","Yes","No","No","Hockey East","Hockey East"
"20152016","RIT",6,"@","American International",2,"","",2015-10-31,"AH","Loss","Win","No","No","No","Atlantic Hockey","Atlantic Hockey"
"20152016","Bentley",2,"@","Army",2,"OT","",2015-10-31,"AH","Tie","Tie","No","No","No","Atlantic Hockey","Atlantic Hockey"
