Simulation,Team,Wins,Losses,Ties,HomeWins,HomeLosses,HomeTies,AwayWins,AwayLosses,AwayTies,NeutralWins,NeutralLosses,NeutralTies,Pct,AdjPct,OppWinPct,OppOppWinPct,SOS,RPI,Pairwise,PWRank
174,Cornell,25,6,2,15,2,0,9,2,2,1,2,0,0.7878787878787878,0.7861635220125786,0.4769518741183748,0.5030040300722459,0.495709426405162,0.5683229503070162,56,4
174,Denver,23,10,8,13,5,3,7,4,5,3,1,0,0.6585365853658537,0.65,0.5569547279584044,0.527735180302105,0.5359166536458688,0.5644374902344016,56,5
174,Minnesota State,29,10,1,15,5,1,14,4,0,0,1,0,0.7375,0.73,0.5053010272789,0.4890231104960865,0.49358092719527424,0.5526856953964557,54,6
174,Minnesota-Duluth,25,16,3,12,6,2,8,8,1,5,2,0,0.6022727272727273,0.5981308411214955,0.5563719632067147,0.5271432014128873,0.535327254715159,0.5510281513167431,54,7
174,Providence,24,12,4,13,3,0,6,6,4,5,3,0,0.65,0.6578947368421053,0.504642566578425,0.5054309612032916,0.5052102107083288,0.543381342241773,52,8
174,Michigan,21,15,4,11,6,2,6,7,2,4,2,0,0.575,0.5670103092783506,0.5274411781190083,0.5269228416550261,0.5270679758649411,0.5370535592182935,51,9
174,Minnesota,19,17,2,13,5,1,4,12,1,2,0,0,0.5263157894736842,0.5229885057471264,0.5587174399724726,0.5294576633581848,0.5376504008101853,0.5339849270444206,49,10
174,Northeastern,23,11,5,14,5,2,7,4,3,2,2,0,0.6538461538461539,0.6402116402116403,0.4919382641469723,0.4998264768314265,0.49761777727977935,0.5332662430127446,49,11
174,Clarkson,22,11,6,10,3,5,9,6,1,3,2,0,0.6410256410256411,0.6387434554973822,0.5022835254763384,0.49445561328626436,0.4966474286994851,0.5321714353989594,48,12
174,Penn State,18,15,5,11,5,3,7,9,2,0,1,0,0.5394736842105263,0.5384615384615384,0.5413971922078125,0.5251478934020456,0.5296976970676603,0.5318886574161299,48,13
174,North Dakota,17,13,10,10,5,6,6,7,4,1,1,0,0.55,0.5412371134020619,0.5145314410348235,0.5334524645862596,0.5281545779918575,0.5314252118444087,46,14
174,Boston University,22,14,4,8,6,4,10,5,0,4,3,0,0.6,0.5911330049261084,0.5390252337422463,0.49954080161531184,0.5105964426108535,0.5307305831896671,45,15
174,Nebraska-Omaha,17,17,2,12,4,2,5,13,0,0,0,0,0.5,0.5000000000000001,0.5500715772607918,0.5239148210168602,0.5312387127651611,0.5234290345738708,43,16
174,Boston College,20,14,3,11,5,2,9,5,0,0,4,1,0.581081081081081,0.5710382513661203,0.5309673208965785,0.5031872994776545,0.5109657054749532,0.525983841947745,42,17
174,Princeton,19,13,4,9,6,3,8,6,1,2,1,0,0.5833333333333334,0.5754189944134079,0.5086425321008702,0.49342421942501713,0.4976853469742559,0.517118758834044,41,18
174,Northern Michigan,25,15,3,17,5,0,7,8,2,1,2,1,0.6162790697674418,0.6113861386138614,0.4675765677926823,0.4899181757861724,0.4836625255479951,0.5155934288144617,41,19
174,Bowling Green,23,12,6,11,4,5,10,8,1,2,0,0,0.6341463414634146,0.635,0.4613504665752634,0.49226246259895046,0.4836071037123181,0.5214553277842386,40,20
174,Union,21,15,2,9,7,1,11,6,1,1,2,0,0.5789473684210527,0.5803108808290155,0.48193414093844883,0.4984945295723796,0.493857620754879,0.5154709357734131,38,21
174,Mercyhurst,21,12,4,12,5,1,9,6,3,0,1,0,0.6216216216216216,0.6243093922651932,0.45999986741765825,0.48615616023922414,0.47883239824918566,0.5152016467531876,38,22
174,Air Force,23,15,5,8,7,1,12,6,4,3,2,0,0.5930232558139535,0.6045454545454544,0.4637619337779204,0.4849639354142676,0.4790273749560904,0.5104068948534314,37,23
174,Colorado College,15,17,5,8,6,3,7,11,2,0,0,0,0.47297297297297297,0.48044692737430167,0.4976641867286596,0.5320651727256819,0.5224328966465156,0.5119364043284622,36,24
174,Michigan Tech,22,17,5,9,5,2,10,9,3,3,3,0,0.5568181818181818,0.5714285714285715,0.49608959222928295,0.4844260059465028,0.48769181010568124,0.5086260004364038,36,25
174,Western Michigan,15,19,2,10,7,2,5,12,0,0,0,0,0.4444444444444444,0.43529411764705883,0.5352072239410611,0.530828460994768,0.5320545146197301,0.5078644153765624,34,26
174,Maine,18,16,4,8,7,3,9,8,1,1,1,0,0.5263157894736842,0.5263157894736842,0.46865159589168376,0.5109807640725105,0.499128596981879,0.5059253951048304,33,27
174,Harvard,15,14,4,9,4,1,5,7,3,1,3,0,0.5151515151515151,0.5189873417721518,0.5065006516113889,0.49441580004145824,0.49779955848103885,0.5030965043038171,32,28
174,Wisconsin,14,19,4,7,9,3,5,9,1,2,1,0,0.43243243243243246,0.4207650273224044,0.5456921162734344,0.5245409727511189,0.5304632929373673,0.5030387265336266,32,29
174,Miami,12,20,5,8,9,1,4,11,4,0,0,0,0.3918918918918919,0.3910614525139665,0.5810836697109544,0.5222714306790527,0.5387388576079851,0.5018195063344805,31,30
174,Bemidji State,16,14,8,8,8,4,8,6,4,0,0,0,0.5263157894736842,0.5208333333333334,0.4835238612297277,0.48609797238869457,0.4853772212641838,0.49424124928147123,29,31
174,Quinnipiac,16,18,4,6,9,1,10,9,3,0,0,0,0.47368421052631576,0.4896907216494846,0.5090507487357198,0.48974165690489185,0.49514820261752374,0.49378383237551393,28,32
174,Colgate,17,17,6,11,6,2,6,11,4,0,0,0,0.5,0.5052631578947369,0.4559679649446659,0.49834971304181536,0.4864828235746135,0.4911779071546444,27,33
174,Canisius,19,17,2,11,7,1,8,9,1,0,1,0,0.5263157894736842,0.5243243243243243,0.4796843893980117,0.47739118089027477,0.4780332792724411,0.48960604053541196,26,34
174,Connecticut,15,19,2,8,8,1,7,11,1,0,0,0,0.4444444444444444,0.44886363636363635,0.49888178594641436,0.5039716980555103,0.5025465226649635,0.4891258010896317,25,35
174,Massachusetts,17,20,2,11,8,0,6,12,2,0,0,0,0.46153846153846156,0.4623655913978494,0.5031797535268023,0.49562682622878906,0.49774164587223274,0.48889763225363697,25,36
174,Dartmouth,16,17,2,10,7,1,6,10,1,0,0,0,0.4857142857142857,0.4821428571428571,0.4726699458240213,0.49710929660075953,0.4902662783832728,0.4882354230731689,21,37
174,Massachusetts-Lowell,18,20,0,10,8,0,7,11,0,1,1,0,0.47368421052631576,0.47282608695652173,0.4668829066817525,0.5027280662745369,0.4926914215885572,0.48772508793054836,21,38
