"Day","Blank","Date","Time","Away","AwayScore","at","Home","HomeScore","OT","Notes","GameType","Box","Recap","TV"
"Sat.",NA,"10/29/2016","7:07 CT","Ferris State",4,"@","(9) Minnesota State",3,"","","WC","Box","","CharMank"
"Sat.",NA,"10/29/2016","7:07 ET","Michigan Tech",5,"@","Northern Michigan",1,"","","WC","Box","",""
"Sat.",NA,"10/29/2016","7:05 ZT","(13) Harvard",6,"@","Arizona State",2,"","","NC","Box","",""
"Sat.",NA,"10/29/2016","7:30 ET","Wisconsin",5,"@","Clarkson",4,"","","NC","Box","Recap",""
"Sat.",NA,"10/29/2016","7:05 ET","Maine",3,"@","Colgate",5,"","","NC","Box","",""
"Sat.",NA,"10/29/2016","7:35 ET","(11) Michigan",2,"@","Dartmouth",3,"","","NC","Box","",""
"Sat.",NA,"10/29/2016","7:05 ET","Bowling Green",4,"@","Miami",1,"","","NC","Box","",""
"Sat.",NA,"10/29/2016","7:00 ET","(15) Ohio State",6,"@","Niagara",2,"","","NC","Box","",""
"Sat.",NA,"10/29/2016","7:00 ET","Canisius",2,"@","(19) Penn State",4,"","","NC","Box","",""
"Sat.",NA,"10/29/2016","7:07 CT","Alabama-Huntsville",2,"@","(10) St. Cloud State",5,"","","NC","Box","",""
"Sat.",NA,"10/29/2016","7:00 ET","(12) Minnesota",2,"@","(18) St. Lawrence",2,"OT","","NC","Box","Recap",""
"Sat.",NA,"10/29/2016","7:07 CT","(5) Massachusetts-Lowell",4,"@","Nebraska-Omaha",2,"","","NC","Box","Recap",""
"Sat.",NA,"10/29/2016","7:00 ET","Sacred Heart",1,"@","(17) Yale",4,"","","NC","Box","",""
"Sat.",NA,"10/29/2016","7:00 ET","Princeton",5,"@","USA Under-18 Team",4,"OT","","EX","","",""
"Sun.",NA,"10/30/2016","3:00 ET","Vermont",3,"@","(16) Northeastern",2,"","","HE","Box","",""
"Sun.",NA,"10/30/2016","5:00 ET","(14) Providence",6,"@","Brown",0,"","Mayor's Cup","NC","Box","",""
"Tue.",NA,"11/1/2016","7:05 ET","(20) Union",4,"@","Holy Cross",6,"","","NC","Box","",""
"Thu.",NA,"11/3/2016","7:05 ET","Holy Cross",2,"@","American International",4,"","","AH","Box","",""
"Thu.",NA,"11/3/2016","7:00 ET","Niagara",1,"@","(14) Penn State",5,"","","NC","Box","",""
"Fri.",NA,"11/4/2016","7:05 ET","Air Force",2,"@","Army West Point",4,"","","AH","Box","",""
"Fri.",NA,"11/4/2016","7:35 ET","RIT",0,"@","Canisius",1,"","","AH","Box","",""
"Fri.",NA,"11/4/2016","7:05 ET","American International",4,"@","Holy Cross",4,"OT","","AH","Box","",""
"Fri.",NA,"11/4/2016","7:00 ET","(6) Quinnipiac",5,"@","Clarkson",3,"","","EC","Box","",""
"Fri.",NA,"11/4/2016","7:05 ET","Cornell",1,"@","Dartmouth",1,"OT","","EC","Box","",""
"Fri.",NA,"11/4/2016","7:00 ET","Colgate",1,"@","(12) Harvard",1,"OT","","EC","Box","Recap","ONE"
"Fri.",NA,"11/4/2016","7:00 ET","Brown",1,"@","Rensselaer",3,"","","EC","Box","",""
"Fri.",NA,"11/4/2016","7:00 ET","Princeton",0,"@","St. Lawrence",4,"","","EC","Box","",""
"Fri.",NA,"11/4/2016","7:00 ET","(16) Yale",3,"@","(20) Union",5,"","","EC","Box","",""
"Fri.",NA,"11/4/2016","7:00 ET","(5) Boston College",6,"@","Maine",1,"","","HE","Box","",""
"Fri.",NA,"11/4/2016","7:00 ET","(4) Boston University",4,"@","Northeastern",4,"OT","","HE","Box","Recap",""
"Fri.",NA,"11/4/2016","7:00 ET","Connecticut",2,"@","Massachusetts",2,"OT","","HE","Box","",""
"Fri.",NA,"11/4/2016","7:15 ET","(19) Vermont",1,"@","(7) Massachusetts-Lowell",3,"","","HE","Box","",""
"Fri.",NA,"11/4/2016","7:37 CT","(1) Minnesota-Duluth",5,"@","(8) St. Cloud State",3,"","","NT","Box","","FSN+, FCS"
"Fri.",NA,"11/4/2016","7:07 CT","Colorado College",2,"@","Nebraska-Omaha",1,"","","NT","Box","Recap",""
"Fri.",NA,"11/4/2016","7:05 ET","Miami",3,"@","Western Michigan",6,"","","NT","Box","","ASN"
"Fri.",NA,"11/4/2016","8:07 ET","Ferris State",1,"@","Bowling Green",4,"","","WC","Box","Recap",""
"Fri.",NA,"11/4/2016","7:37 ET","(10) Minnesota State",1,"@","Lake Superior",5,"","","WC","Box","",""
"Fri.",NA,"11/4/2016","7:07 AT","Alabama-Huntsville",5,"@","Alaska-Anchorage",2,"","","WC","Box","",""
"Fri.",NA,"11/4/2016","7:07 AT","(18) Bemidji State",6,"@","Alaska",2,"","","WC","Box","",""
"Fri.",NA,"11/4/2016","7:05 ZT","(17) Michigan",4,"@","Arizona State",1,"","","NC","Box","","Pac-12"
"Fri.",NA,"11/4/2016","7:05 ET","Mercyhurst",1,"@","Merrimack",5,"","","NC","Box","Recap",""
"Fri.",NA,"11/4/2016","7:05 ET","Michigan Tech",2,"@","Michigan State",3,"OT","","NC","Box","","Comcast"
"Fri.",NA,"11/4/2016","7:05 ET","Robert Morris",6,"@","(11) Ohio State",2,"","","NC","Box","",""
"Fri.",NA,"11/4/2016","7:00 ET","Niagara",1,"@","(14) Penn State",5,"","","NC","Box","",""
"Fri.",NA,"11/4/2016","7:00 CT","(3) North Dakota",5,"@","(13) Minnesota",5,"OT","","NC","Box","Recap","FSN, FCS"
"Fri.",NA,"11/4/2016","7:00 ET","Sacred Heart",2,"@","New Hampshire",2,"OT","","NC","Box","",""
"Fri.",NA,"11/4/2016","7:07 CT","Northern Michigan",5,"@","Wisconsin",2,"","","NC","Box","",""
"Sat.",NA,"11/5/2016","8:05 ET","Air Force",3,"@","Army West Point",1,"","","AH","Box","",""
"Sat.",NA,"11/5/2016","7:05 ET","Canisius",2,"@","RIT",1,"","","AH","Box","Recap","TWCS"
"Sat.",NA,"11/5/2016","7:00 ET","Princeton",2,"@","Clarkson",4,"","","EC","Box","",""
"Sat.",NA,"11/5/2016","7:05 ET","Colgate",0,"@","Dartmouth",2,"","","EC","Box","",""
"Sat.",NA,"11/5/2016","7:00 ET","Cornell",3,"@","(12) Harvard",4,"","","EC","Box","Recap",""
"Sat.",NA,"11/5/2016","7:00 ET","(16) Yale",3,"@","Rensselaer",2,"OT","","EC","Box","",""
"Sat.",NA,"11/5/2016","7:00 ET","(6) Quinnipiac",0,"@","St. Lawrence",2,"","","EC","Box","",""
"Sat.",NA,"11/5/2016","7:00 ET","Brown",4,"@","(20) Union",6,"","","EC","Box","",""
"Sat.",NA,"11/5/2016","7:05 ET","Northeastern",0,"@","(4) Boston University",3,"","","HE","Box","",""
"Sat.",NA,"11/5/2016","7:30 ET","(5) Boston College",3,"@","Maine",2,"","","HE","Box","Recap",""
"Sat.",NA,"11/5/2016","7:05 ET","Merrimack",2,"@","(15) Providence",2,"OT","","HE","Box","",""
"Sat.",NA,"11/5/2016","7:00 ET","(19) Vermont",2,"@","(7) Massachusetts-Lowell",4,"","","HE","Box","",""
"Sat.",NA,"11/5/2016","7:07 CT","(1) Minnesota-Duluth",5,"@","(8) St. Cloud State",3,"","","NT","Box","","FSN+, FCS"
"Sat.",NA,"11/5/2016","7:07 CT","Colorado College",4,"@","Nebraska-Omaha",6,"","","NT","Box","",""
"Sat.",NA,"11/5/2016","7:05 ET","Miami",2,"@","Western Michigan",5,"","","NT","Box","",""
"Sat.",NA,"11/5/2016","7:07 ET","Ferris State",3,"@","Bowling Green",1,"","","WC","Box","",""
"Sat.",NA,"11/5/2016","7:07 ET","(10) Minnesota State",2,"@","Lake Superior",1,"","","WC","Box","",""
"Sat.",NA,"11/5/2016","7:07 AT","Alabama-Huntsville",3,"@","Alaska-Anchorage",2,"OT","","WC","Box","Recap",""
"Sat.",NA,"11/5/2016","7:07 AT","(18) Bemidji State",3,"@","Alaska",1,"","","WC","Box","",""
"Sat.",NA,"11/5/2016","7:05 ET","Michigan Tech",5,"@","Michigan State",1,"","","NC","Box","","Comcast"
"Sat.",NA,"11/5/2016","7:05 ET","(11) Ohio State",4,"@","Robert Morris",4,"OT","","NC","Box","",""
"Sat.",NA,"11/5/2016","8:00 CT","(3) North Dakota",0,"@","(13) Minnesota",2,"","","NC","Box","Recap","FSN, FCS"
"Sat.",NA,"11/5/2016","7:00 ET","Mercyhurst",0,"@","New Hampshire",3,"","","NC","Box","",""
"Sat.",NA,"11/5/2016","7:07 CT","Northern Michigan",0,"@","Wisconsin",2,"","","NC","Box","Recap",""
"Tue.",NA,"11/8/2016","7:05 ET","Bentley",2,"@","American International",2,"OT","","AH","Box","",""
"Tue.",NA,"11/8/2016","7:00 ET","New Hampshire",3,"@","(3) Boston College",5,"","","HE","Box","",""
"Thu.",NA,"11/10/2016","7:05 ET","Bentley",1,"@","American International",1,"OT","","AH","Box","",""
"Thu.",NA,"11/10/2016","7:05 ET","Ferris State",4,"@","Michigan State",1,"","","NC","Box","",""
"Fri.",NA,"11/11/2016","7:35 MT","RIT",3,"@","Air Force",4,"","","AH","Box","",""
"Fri.",NA,"11/11/2016","7:05 ET","Canisius",0,"@","Army West Point",3,"","","AH","Box","",""
"Fri.",NA,"11/11/2016","7:05 ET","Holy Cross",3,"@","Mercyhurst",2,"","","AH","Box","",""
"Fri.",NA,"11/11/2016","7:00 ET","Cornell",4,"@","Brown",2,"","","EC","Box","",""
"Fri.",NA,"11/11/2016","7:00 ET","(10) Harvard",5,"@","Princeton",2,"","","EC","Box","",""
"Fri.",NA,"11/11/2016","7:00 ET","Dartmouth",3,"@","(7) Quinnipiac",6,"","","EC","Box","Recap",""
"Fri.",NA,"11/11/2016","7:00 ET","Clarkson",5,"@","Rensselaer",2,"","","EC","Box","",""
"Fri.",NA,"11/11/2016","7:00 ET","St. Lawrence",2,"@","(16) Union",2,"OT","","EC","Box","",""
"Fri.",NA,"11/11/2016","7:00 ET","Colgate",4,"@","(19) Yale",1,"","","EC","Box","",""
"Fri.",NA,"11/11/2016","7:05 ET","Massachusetts",3,"@","Merrimack",1,"","","HE","Box","",""
"Fri.",NA,"11/11/2016","7:00 ET","(5) Massachusetts-Lowell",2,"@","Maine",5,"","","HE","Box","Recap",""
"Fri.",NA,"11/11/2016","7:37 MT","(13) St. Cloud State",7,"@","Colorado College",3,"","","NT","Box","","ASN, NESN"
"Fri.",NA,"11/11/2016","7:35 ET","Nebraska-Omaha",6,"@","Miami",4,"","","NT","Box","Recap",""
"Fri.",NA,"11/11/2016","7:07 CT","Western Michigan",4,"@","(1) Minnesota-Duluth",3,"","","NT","Box","",""
"Fri.",NA,"11/11/2016","7:37 CT","(2) Denver",1,"@","(6) North Dakota",1,"OT","North Dakota scores in 3x3 OT","NT","Box","","MidcoSN"
"Fri.",NA,"11/11/2016","7:07 CT","(15) Bemidji State",1,"@","(11) Minnesota State",1,"OT","","WC","Box","Recap","CharMank"
"Fri.",NA,"11/11/2016","7:07 ET","(20) Lake Superior",1,"@","Michigan Tech",6,"","","WC","Box","",""
"Fri.",NA,"11/11/2016","7:07 ET","Bowling Green",5,"@","Northern Michigan",1,"","","WC","Box","",""
"Fri.",NA,"11/11/2016","7:07 CT","Alaska",3,"@","Alabama-Huntsville",3,"OT","","WC","Box","",""
"Fri.",NA,"11/11/2016","7:05 ET","Connecticut",4,"@","(14) Ohio State",7,"","","NC","Box","",""
"Fri.",NA,"11/11/2016","7:00 ET","Alaska-Anchorage",3,"@","(12) Penn State",6,"","","NC","Box","",""
"Fri.",NA,"11/11/2016","7:35 ET","(4) Boston University",0,"@","(18) Michigan",4,"","","NC","Box","Recap",""
"Sat.",NA,"11/12/2016","3:05 MT","RIT",3,"@","Air Force",4,"","","AH","Box","Recap",""
"Sat.",NA,"11/12/2016","7:05 ET","Canisius",2,"@","Army West Point",5,"","","AH","Box","",""
"Sat.",NA,"11/12/2016","7:05 ET","Holy Cross",2,"@","Mercyhurst",4,"","","AH","Box","",""
"Sat.",NA,"11/12/2016","3:05 ET","Robert Morris",4,"@","Sacred Heart",1,"","","AH","Box","",""
"Sat.",NA,"11/12/2016","4:00 ET","Colgate",2,"@","Brown",4,"","","EC","Box","",""
"Sat.",NA,"11/12/2016","7:00 ET","Dartmouth",2,"@","Princeton",2,"OT","","EC","Box","Recap",""
"Sat.",NA,"11/12/2016","7:00 ET","(10) Harvard",2,"@","(7) Quinnipiac",4,"","","EC","Box","","SNY"
"Sat.",NA,"11/12/2016","7:00 ET","St. Lawrence",3,"@","Rensselaer",1,"","","EC","Box","",""
"Sat.",NA,"11/12/2016","7:00 ET","Clarkson",3,"@","(16) Union",1,"","","EC","Box","",""
"Sat.",NA,"11/12/2016","7:00 ET","Cornell",6,"@","(19) Yale",3,"","","EC","Box","",""
"Sat.",NA,"11/12/2016","7:00 ET","(9) Notre Dame",5,"@","Northeastern",2,"","","HE","Box","Recap",""
"Sat.",NA,"11/12/2016","7:00 ET","Vermont",2,"@","Massachusetts",1,"","","HE","Box","",""
"Sat.",NA,"11/12/2016","7:07 MT","(13) St. Cloud State",4,"@","Colorado College",1,"","","NT","Box","Recap",""
"Sat.",NA,"11/12/2016","7:05 ET","Nebraska-Omaha",6,"@","Miami",2,"","","NT","Box","",""
"Sat.",NA,"11/12/2016","7:07 CT","Western Michigan",0,"@","(1) Minnesota-Duluth",2,"","","NT","Box","",""
"Sat.",NA,"11/12/2016","7:07 CT","(2) Denver",3,"@","(6) North Dakota",2,"","","NT","Box","","MidcoSN"
"Sat.",NA,"11/12/2016","7:07 CT","(15) Bemidji State",2,"@","(11) Minnesota State",1,"OT","","WC","Box","","CharMank"
"Sat.",NA,"11/12/2016","7:07 ET","(20) Lake Superior",2,"@","Michigan Tech",4,"","","WC","Box","Recap",""
"Sat.",NA,"11/12/2016","7:07 ET","Bowling Green",5,"@","Northern Michigan",3,"","","WC","Box","",""
"Sat.",NA,"11/12/2016","7:07 CT","Alaska",3,"@","Alabama-Huntsville",1,"","","WC","Box","",""
"Sat.",NA,"11/12/2016","7:07 ET","Michigan State",4,"@","Ferris State",3,"","","NC","Box","",""
"Sat.",NA,"11/12/2016","4:05 ET","Connecticut",3,"@","(14) Ohio State",3,"OT","","NC","Box","Recap",""
"Sat.",NA,"11/12/2016","7:00 ET","Alaska-Anchorage",1,"@","(12) Penn State",3,"","","NC","Box","",""
"Sat.",NA,"11/12/2016","5:05 ET","(4) Boston University",4,"@","(18) Michigan",2,"","","NC","Box","",""
"Sat.",NA,"11/12/2016","7:00 ET","Arizona State",5,"@","New Hampshire",4,"OT","","NC","Box","",""
"Sun.",NA,"11/13/2016","3:05 ET","Robert Morris",4,"@","Sacred Heart",1,"","","AH","Box","",""
"Sun.",NA,"11/13/2016","3:00 ET","(9) Notre Dame",0,"@","Northeastern",0,"","","HE","Box","",""
"Sun.",NA,"11/13/2016","3:00 ET","Maine",1,"@","(5) Massachusetts-Lowell",4,"","","HE","Box","",""
"Sun.",NA,"11/13/2016","4:00 ET","Merrimack",3,"@","New Hampshire",3,"OT","","HE","Box","",""
"Sun.",NA,"11/13/2016","3:00 ET","Arizona State",1,"@","(3) Boston College",3,"","","NC","Box","",""
"Tue.",NA,"11/15/2016","7:05 ET","Mercyhurst",4,"@","Niagara",5,"","","AH","Box","",""
"Tue.",NA,"11/15/2016","7:05 ET","Dartmouth",2,"@","Vermont",5,"","","NC","Box","",""
"Thu.",NA,"11/17/2016","7:35 ET","(6) Massachusetts-Lowell",4,"@","(9) Notre Dame",1,"","","HE","Box","",""
"Fri.",NA,"11/18/2016","7:05 ET","Mercyhurst",2,"@","Bentley",1,"","","AH","Box","",""
"Fri.",NA,"11/18/2016","7:35 ET","American International",0,"@","Canisius",4,"","","AH","Box","",""
"Fri.",NA,"11/18/2016","7:05 ET","Army West Point",2,"@","RIT",6,"","","AH","Box","Recap","TWCS"
"Fri.",NA,"11/18/2016","7:05 ET","Niagara",3,"@","Sacred Heart",4,"","","AH","Box","",""
"Fri.",NA,"11/18/2016","7:00 ET","Brown",2,"@","Clarkson",3,"","","EC","Box","",""
"Fri.",NA,"11/18/2016","7:05 ET","Princeton",3,"@","Colgate",4,"","","EC","Box","",""
"Fri.",NA,"11/18/2016","7:00 ET","(4) Quinnipiac",3,"@","Cornell",1,"","","EC","Box","",""
"Fri.",NA,"11/18/2016","7:00 ET","Yale",2,"@","(20) St. Lawrence",5,"","","EC","Box","",""
"Fri.",NA,"11/18/2016","7:35 ET","(6) Massachusetts-Lowell",1,"@","(9) Notre Dame",4,"","","HE","Box","",""
"Fri.",NA,"11/18/2016","7:00 ET","(19) Providence",4,"@","Northeastern",5,"","","HE","Box","Recap",""
"Fri.",NA,"11/18/2016","7:05 ET","(5) Boston University",2,"@","Connecticut",1,"","","HE","Box","",""
"Fri.",NA,"11/18/2016","7:00 ET","Massachusetts",2,"@","New Hampshire",6,"","","HE","Box","",""
"Fri.",NA,"11/18/2016","7:05 ET","Maine",2,"@","Vermont",6,"","","HE","Box","",""
"Fri.",NA,"11/18/2016","7:35 MT","Miami",1,"@","(1) Denver",1,"OT","Denver wins shootout, 1-0","NT","Box","Recap",""
"Fri.",NA,"11/18/2016","7:37 CT","(8) North Dakota",4,"@","(12) St. Cloud State",0,"","","NT","Box","","FSN+"
"Fri.",NA,"11/18/2016","7:07 CT","(2) Minnesota-Duluth",6,"@","Nebraska-Omaha",4,"","","NT","Box","","NET, FCS"
"Fri.",NA,"11/18/2016","7:07 CT","Northern Michigan",1,"@","(13) Bemidji State",2,"","","WC","Box","","LPTV"
"Fri.",NA,"11/18/2016","7:07 ET","Lake Superior",0,"@","Ferris State",3,"","","WC","Box","",""
"Fri.",NA,"11/18/2016","7:07 AT","Michigan Tech",3,"@","Alaska-Anchorage",2,"","","WC","Box","",""
"Fri.",NA,"11/18/2016","7:07 CT","Bowling Green",4,"@","Alabama-Huntsville",1,"","","WC","Box","",""
"Fri.",NA,"11/18/2016","7:00 ET","(3) Boston College",2,"@","(11) Harvard",5,"","","NC","Box","Recap",""
"Fri.",NA,"11/18/2016","7:07 CT","(7) Minnesota",1,"@","(15) Minnesota State",4,"","","NC","Box","","CharMank"
"Fri.",NA,"11/18/2016","7:00 ET","Arizona State",4,"@","(10) Penn State",7,"","","NC","Box","",""
"Fri.",NA,"11/18/2016","7:00 ET","(14) Ohio State",4,"@","Rensselaer",0,"","","NC","Box","",""
"Fri.",NA,"11/18/2016","7:07 CT","Merrimack",2,"@","Wisconsin",3,"","","NC","Box","Recap","Wis"
"Fri.",NA,"11/18/2016","7:05 ET","Air Force",5,"@","(18) Western Michigan",5,"OT","","NC","Box","","ASN"
"Fri.",NA,"11/18/2016","7:35 ET","USA Under-18 Team",3,"@","(16) Michigan",6,"","","EX","Box","",""
"Sat.",NA,"11/19/2016","7:05 ET","Mercyhurst",1,"@","Bentley",2,"","","AH","Box","Recap",""
"Sat.",NA,"11/19/2016","4:05 ET","American International",1,"@","Canisius",1,"OT","","AH","Box","",""
"Sat.",NA,"11/19/2016","7:05 ET","Army West Point",1,"@","RIT",2,"OT","","AH","Box","","TWCS"
"Sat.",NA,"11/19/2016","2:05 ET","Niagara",4,"@","Sacred Heart",0,"","","AH","Box","",""
"Sat.",NA,"11/19/2016","7:00 ET","Yale",3,"@","Clarkson",3,"OT","","EC","Box","",""
"Sat.",NA,"11/19/2016","4:05 ET","(4) Quinnipiac",7,"@","Colgate",3,"","","EC","Box","",""
"Sat.",NA,"11/19/2016","7:00 ET","Princeton",2,"@","Cornell",4,"","","EC","Box","Recap",""
"Sat.",NA,"11/19/2016","7:00 ET","Brown",2,"@","(20) St. Lawrence",7,"","","EC","Box","",""
"Sat.",NA,"11/19/2016","7:05 ET","Connecticut",4,"@","(5) Boston University",0,"","","HE","Box","Recap",""
"Sat.",NA,"11/19/2016","7:05 ET","Northeastern",4,"@","(19) Providence",5,"","","HE","Box","",""
"Sat.",NA,"11/19/2016","4:00 ET","Maine",2,"@","Vermont",2,"OT","","HE","Box","",""
"Sat.",NA,"11/19/2016","7:05 MT","Miami",2,"@","(1) Denver",2,"OT","Denver wins shootout, 1-0 (4 rounds)","NT","Box","",""
"Sat.",NA,"11/19/2016","7:07 CT","(8) North Dakota",3,"@","(12) St. Cloud State",0,"","","NT","Box","",""
"Sat.",NA,"11/19/2016","7:07 CT","(2) Minnesota-Duluth",3,"@","Nebraska-Omaha",2,"","","NT","Box","Recap",""
"Sat.",NA,"11/19/2016","7:07 CT","Northern Michigan",2,"@","(13) Bemidji State",5,"","","WC","Box","Recap","LPTV"
"Sat.",NA,"11/19/2016","7:07 ET","Lake Superior",5,"@","Ferris State",7,"","","WC","Box","",""
"Sat.",NA,"11/19/2016","7:07 AT","Michigan Tech",1,"@","Alaska-Anchorage",1,"OT","","WC","Box","",""
"Sat.",NA,"11/19/2016","7:07 CT","Bowling Green",8,"@","Alabama-Huntsville",3,"","","WC","Box","",""
"Sat.",NA,"11/19/2016","3:00 ET","Arizona State",0,"@","(10) Penn State",8,"","","NC","Box","",""
"Sat.",NA,"11/19/2016","7:00 ET","(14) Ohio State",3,"@","Rensselaer",2,"","","NC","Box","",""
"Sat.",NA,"11/19/2016","8:00 CT","(15) Minnesota State",0,"@","(7) Minnesota",1,"","","NC","Box","",""
"Sat.",NA,"11/19/2016","7:07 CT","Merrimack",2,"@","Wisconsin",0,"","","NC","Box","Recap","FSW Alt"
"Sat.",NA,"11/19/2016","8:05 ET","Air Force",1,"@","(18) Western Michigan",4,"","","NC","Box","",""
"Tue.",NA,"11/22/2016","7:05 ET","Sacred Heart",7,"@","American International",3,"","","AH","Box","",""
"Tue.",NA,"11/22/2016","7:05 ET","(4) Boston College",5,"@","Connecticut",2,"","","HE","Box","",""
"Tue.",NA,"11/22/2016","7:05 ET","(9) Harvard",3,"@","(7) Boston University",5,"","","NC","Box","",""
"Tue.",NA,"11/22/2016","7:00 ET","Rensselaer",0,"@","New Hampshire",5,"","","NC","Box","",""
"Wed.",NA,"11/23/2016","7:05 ET","RIT",4,"@","Mercyhurst",3,"","","AH","Box","",""
"Fri.",NA,"11/25/2016","2:05 ET","Niagara",0,"@","American International",0,"OT","","AH","Box","",""
"Fri.",NA,"11/25/2016","7:35 ET","Mercyhurst",5,"@","Canisius",1,"","","AH","Box","",""
"Fri.",NA,"11/25/2016","7:30 GT","(19) St. Lawrence",0,"vs.","(3) Quinnipiac",0,"OT","Friendship Four","EC","Box","Recap","ASN, NESN"
"Fri.",NA,"11/25/2016","4:05 ET","Providence",2,"@","Merrimack",5,"","","HE","Box","",""
"Fri.",NA,"11/25/2016","4:00 GT","Massachusetts",2,"vs.","(20) Vermont",4,"","Friendship Four","HE","Box","","ASN, NESN"
"Fri.",NA,"11/25/2016","7:07 ET","Alaska-Anchorage",3,"@","Bowling Green",3,"OT","","WC","Box","",""
"Fri.",NA,"11/25/2016","7:07 AT","Michigan Tech",4,"@","Alaska",1,"","","WC","Box","",""
"Fri.",NA,"11/25/2016","7:35 MT","(2) Denver",4,"@","Air Force",3,"OT","","NC","Box","",""
"Fri.",NA,"11/25/2016","7:05 MT","Rensselaer",3,"@","Arizona State",5,"","","NC","Box","",""
"Fri.",NA,"11/25/2016","7:07 CT","Princeton",4,"@","(10) Bemidji State",1,"","","NC","Box","","LPTV"
"Fri.",NA,"11/25/2016","7:37 MT","Wisconsin",2,"@","Colorado College",1,"","","NC","Box","",""
"Fri.",NA,"11/25/2016","7:07 ET","Nebraska-Omaha",2,"@","Northern Michigan",2,"OT","","NC","Box","",""
"Fri.",NA,"11/25/2016","7:00 ET","(11) Minnesota",4,"@","Northeastern",6,"","","NC","Box","",""
"Fri.",NA,"11/25/2016","7:35 ET","Lake Superior",3,"@","(16) Michigan",1,"","","NC","Box","",""
"Fri.",NA,"11/25/2016","7:37 CT","Michigan State",4,"@","(5) North Dakota",3,"","","NC","Box","","MidcoSN"
"Fri.",NA,"11/25/2016","4:05 ET","Yale",2,"vs.","Clarkson",2,"OT","Shillelagh Tournament","NC","Box","",""
"Fri.",NA,"11/25/2016","7:35 ET","Holy Cross",3,"@","(12) Notre Dame",5,"","Shillelagh Tournament","NC","Box","Recap",""
"Sat.",NA,"11/26/2016","5:05 ET","Niagara",1,"@","American International",3,"","","AH","Box","",""
"Sat.",NA,"11/26/2016","7:07 ET","Alaska-Anchorage",0,"@","Bowling Green",3,"","","WC","Box","",""
"Sat.",NA,"11/26/2016","7:07 AT","Michigan Tech",2,"@","Alaska",1,"","","WC","Box","",""
"Sat.",NA,"11/26/2016","5:00 MT","Rensselaer",2,"@","Arizona State",0,"","","NC","Box","",""
"Sat.",NA,"11/26/2016","7:07 CT","Princeton",3,"@","(10) Bemidji State",1,"","","NC","Box","","LPTV"
"Sat.",NA,"11/26/2016","6:07 MT","Air Force",6,"@","Colorado College",3,"","","NC","Box","",""
"Sat.",NA,"11/26/2016","8:00 ET","New Hampshire",1,"vs.","Cornell",3,"","","NC","Box","Recap",""
"Sat.",NA,"11/26/2016","7:05 MT","Wisconsin",5,"@","(2) Denver",6,"","","NC","Box","Recap",""
"Sat.",NA,"11/26/2016","7:30 ET","Bentley",2,"@","(9) Harvard",5,"","","NC","Box","","ONE"
"Sat.",NA,"11/26/2016","7:00 ET","Brown",1,"@","Maine",5,"","","NC","Box","",""
"Sat.",NA,"11/26/2016","7:07 ET","Nebraska-Omaha",2,"@","Northern Michigan",0,"","","NC","Box","",""
"Sat.",NA,"11/26/2016","7:05 ET","Colgate",2,"@","Providence",3,"","","NC","Box","",""
"Sat.",NA,"11/26/2016","7:30 GT","(20) Vermont",5,"vs.","(3) Quinnipiac",1,"","","NC","Box","Recap","ASN, NESN"
"Sat.",NA,"11/26/2016","7:05 ET","Dartmouth",0,"@","Robert Morris",3,"","","NC","Box","",""
"Sat.",NA,"11/26/2016","4:00 GT","Massachusetts",2,"vs.","(19) St. Lawrence",2,"OT","","NC","Box","","ASN, NESN"
"Sat.",NA,"11/26/2016","2:05 ET","Sacred Heart",4,"@","Connecticut",2,"","","NC","Box","",""
"Sat.",NA,"11/26/2016","7:35 ET","Lake Superior",1,"@","(16) Michigan",4,"","","NC","Box","",""
"Sat.",NA,"11/26/2016","7:07 CT","Michigan State",2,"@","(5) North Dakota",2,"OT","","NC","Box","","MidcoSN"
"Sat.",NA,"11/26/2016","7:35 ET","Clarkson",2,"@","(12) Notre Dame",0,"","Shillelagh Tournament","NC","Box","Recap",""
"Sat.",NA,"11/26/2016","4:05 ET","Holy Cross",1,"vs.","Yale",3,"","Shillelagh Tournament","NC","Box","",""
"Sun.",NA,"11/27/2016","1:00 ET","(11) Minnesota",4,"@","(4) Boston College",2,"","","NC","Box","",""
"Sun.",NA,"11/27/2016","2:05 ET","Dartmouth",5,"@","Robert Morris",2,"","","NC","Box","",""
"Tue.",NA,"11/29/2016","7:05 ET","Cornell",3,"@","Colgate",2,"","","EC","Box","",""
"Tue.",NA,"11/29/2016","7:00 ET","(3) Boston College",2,"@","Northeastern",1,"","","HE","Box","",""
"Thu.",NA,"12/1/2016","6:30 ET","(20) Michigan",1,"@","(7) Penn State",6,"","","B10","Box","","ESPNU"
"Fri.",NA,"12/2/2016","7:05 ET","American International",0,"@","Army West Point",1,"","","AH","Box","",""
"Fri.",NA,"12/2/2016","7:35 ET","Bentley",3,"@","Canisius",4,"","","AH","Box","",""
"Fri.",NA,"12/2/2016","7:05 ET","Air Force",2,"@","Holy Cross",2,"OT","","AH","Box","",""
"Fri.",NA,"12/2/2016","7:05 ET","RIT",7,"@","Niagara",1,"","","AH","Box","",""
"Fri.",NA,"12/2/2016","7:05 ET","Sacred Heart",2,"@","Robert Morris",4,"","","AH","Box","Recap",""
"Fri.",NA,"12/2/2016","7:00 ET","(20) Michigan",1,"@","(7) Penn State",5,"","","B10","Box","",""
