"Team","Wins","Losses","Ties","HomeWins","HomeLosses","HomeTies","AwayWins","AwayLosses","AwayTies","NeutralWins","NeutralLosses","NeutralTies","Pct","AdjPct","OppWinPct","OppOppWinPct","SOS","RPI"
"Lake Superior",17,7,5,10,2,1,7,5,3,0,0,1,0.672413793103448,0.68705035971223,0.46471441028995,0.50366877004478,0.492761549313427,0.541333751913128
"Boston College",16,8,5,8,4,2,7,4,2,1,0,1,0.637931034482759,0.635416666666667,0.503769890834631,0.500860633697985,0.501675225696246,0.535110585938851
"Minnesota State",15,8,1,8,3,0,7,5,1,0,0,0,0.645833333333333,0.658119658119658,0.467065705686395,0.50140974511451,0.491793414074638,0.533374975085893
"Wisconsin",19,14,2,10,8,1,8,5,1,1,1,0,0.571428571428571,0.556818181818182,0.523840337902838,0.518060988984636,0.519679206681733,0.528963950465845
"Notre Dame",14,10,8,10,2,6,4,8,2,0,0,0,0.5625,0.554054054054054,0.503681127068224,0.526554453076782,0.520149921794385,0.528625954859302
"RIT",20,13,1,8,8,1,12,5,0,0,0,0,0.602941176470588,0.598870056497175,0.509954054269911,0.500302322335389,0.503004807277055,0.526971119582085
"Harvard",12,9,6,6,3,2,5,6,4,1,0,0,0.555555555555556,0.572519083969466,0.51333438272308,0.510604273684522,0.511368704215318,0.526656299153855
"Dartmouth",13,9,6,5,5,4,8,4,2,0,0,0,0.571428571428571,0.569444444444444,0.526283684362481,0.503715157121904,0.510034344749265,0.52488686967306
"Bentley",18,12,3,7,6,2,11,6,1,0,0,0,0.590909090909091,0.597633136094675,0.48926513227545,0.503172106717748,0.499278153873905,0.523866899429097
"Air Force",20,12,4,8,7,2,12,5,2,0,0,0,0.611111111111111,0.612903225806452,0.470507936551749,0.500394800360994,0.492026478494405,0.522245665322417
"Vermont",16,11,4,9,4,2,7,7,2,0,0,0,0.580645161290323,0.586666666666667,0.503493059526539,0.499472700506594,0.500598401032178,0.522115467440801
"Michigan",16,14,2,9,8,0,6,6,2,1,0,0,0.53125,0.522012578616352,0.548346202830221,0.51072264637342,0.521257242181324,0.521446076290081
"St. Lawrence",16,13,3,10,4,2,6,9,1,0,0,0,0.546875,0.549668874172185,0.514137589906449,0.509298661553822,0.510653561492558,0.520407389662465
"Robert Morris",16,12,5,5,9,2,11,3,2,0,0,1,0.560606060606061,0.556497175141243,0.526752859733475,0.496496946400926,0.504968602134039,0.51785074538584
"Cornell",12,10,5,6,4,3,5,6,2,1,0,0,0.537037037037037,0.537878787878788,0.494480803400647,0.509010790185215,0.504942393885536,0.513176492383849
"Denver",16,12,2,9,6,1,7,6,1,0,0,0,0.566666666666667,0.560810810810811,0.504056116556117,0.491196831713952,0.494797431469758,0.511300776305021
"Quinnipiac",15,13,6,7,6,3,8,7,3,0,0,0,0.529411764705882,0.535294117647059,0.500765673464914,0.504216954857602,0.503250596067649,0.511261476462502
"Providence",14,12,4,6,6,1,7,6,2,1,0,1,0.533333333333333,0.539735099337748,0.503655061512486,0.496985016489217,0.498852629095732,0.509073246656236
"Penn State",15,17,2,10,6,1,5,11,1,0,0,0,0.470588235294118,0.46875,0.522725706752925,0.517947801318724,0.5192856148403,0.506651711130225
"Brown",13,13,3,7,6,2,6,7,1,0,0,0,0.5,0.496503496503497,0.515758646743472,0.504029983561625,0.507314009252542,0.504611381065281
"Princeton",13,12,4,9,4,3,4,8,1,0,0,0,0.517241379310345,0.507352941176471,0.490178759017706,0.506877632010535,0.502201947572543,0.503489695973525
"Maine",14,13,2,10,2,2,4,10,0,0,1,0,0.517241379310345,0.519083969465649,0.476557699590183,0.502043644357159,0.494907579822406,0.500951677233217
"Northern Michigan",12,11,6,5,5,3,6,5,2,1,1,1,0.517241379310345,0.517123287671233,0.52184903883534,0.485122047007698,0.495405604719438,0.500835025457387
"Holy Cross",16,15,3,5,9,3,11,6,0,0,0,0,0.514705882352941,0.513966480446927,0.493971523425929,0.497377971602063,0.496424166112746,0.500809744696291
"Minnesota",14,17,3,9,7,3,4,10,0,1,0,0,0.455882352941176,0.438271604938272,0.539061652538355,0.51477677941199,0.521576543887372,0.500750309150097
"Connecticut",11,11,10,6,5,5,5,6,5,0,0,0,0.5,0.5,0.507748412344522,0.497356805991883,0.500266455770622,0.500199841827967
"Nebraska-Omaha",14,12,2,9,6,1,5,6,1,0,0,0,0.535714285714286,0.522058823529412,0.500671856738033,0.489326612683787,0.492503281018976,0.499892166646585
"Ferris State",15,14,3,10,3,1,5,11,2,0,0,0,0.515625,0.530612244897959,0.46121377771888,0.499968087354738,0.489116880656698,0.499490721717013
"North Dakota",16,14,2,9,8,2,7,6,0,0,0,0,0.53125,0.5125,0.473509173118548,0.502962449382708,0.494715532028743,0.499161649021558
"New Hampshire",15,13,3,10,5,1,4,8,2,1,0,0,0.532258064516129,0.527397260273973,0.45959132530637,0.501158289316216,0.489519539393459,0.498988969613587
"St. Cloud State",13,13,4,7,7,2,6,6,2,0,0,0,0.5,0.493333333333333,0.516037542704209,0.487917582808435,0.495791171579252,0.495176712017772
"Niagara",14,16,4,7,6,3,7,10,1,0,0,0,0.470588235294118,0.475903614457831,0.509695593532283,0.49711339411765,0.500636409953747,0.494453211079768
"Canisius",13,16,5,4,9,3,9,7,2,0,0,0,0.455882352941176,0.463276836158192,0.520713339405955,0.495500470335924,0.502560073675532,0.492739264296197
"Bowling Green",12,12,2,8,4,2,4,8,0,0,0,0,0.5,0.491803278688525,0.493291015299212,0.490069457660039,0.490971493799008,0.491179440021387
"Michigan Tech",13,14,2,9,5,0,3,9,1,1,0,1,0.482758620689655,0.477777777777778,0.519284297401944,0.485162303109812,0.494716461511609,0.490481790578151
"Western Michigan",13,12,5,8,5,4,5,7,1,0,0,0,0.516666666666667,0.503448275862069,0.456681192370848,0.497444114339926,0.486030496188584,0.490384941106955
"Arizona State",9,11,8,5,2,3,4,9,3,0,0,2,0.464285714285714,0.484848484848485,0.451306651463535,0.505230249896774,0.490131642335467,0.488810852963722
"Boston University",12,14,5,9,4,2,3,8,3,0,2,0,0.467741935483871,0.462068965517241,0.510381423837044,0.491745640744329,0.496963660010289,0.488239986387027
"Army",13,16,4,8,5,2,5,11,2,0,0,0,0.454545454545455,0.461538461538462,0.482901498470268,0.501883551375213,0.496568576561828,0.487811047805987
"Sacred Heart",14,18,2,5,11,0,9,7,2,0,0,0,0.441176470588235,0.449438202247191,0.498892088721729,0.497829779335058,0.498127225963326,0.485954970034292
"Northeastern",12,14,4,10,5,2,2,8,2,0,1,0,0.466666666666667,0.446043165467626,0.511236695548201,0.493485910704003,0.498456130460378,0.48535288921219
"Merrimack",12,16,1,6,8,0,6,8,1,0,0,0,0.431034482758621,0.43448275862069,0.469072943948355,0.500924408619996,0.492005998511937,0.477625188539125
"Alaska",9,13,4,5,5,2,4,8,2,0,0,0,0.423076923076923,0.428571428571429,0.476080835813562,0.49733655322671,0.491384952351029,0.475681571406129
"American International",10,17,6,3,10,2,7,7,4,0,0,0,0.393939393939394,0.406976744186047,0.484831173881199,0.502765637074264,0.497743987380205,0.475052176581666
"Mercyhurst",10,19,5,6,8,2,4,11,3,0,0,0,0.367647058823529,0.36969696969697,0.498148155871529,0.500610175328955,0.499920809880875,0.467364849834899
"Miami",10,16,4,5,10,1,5,6,3,0,0,0,0.4,0.396103896103896,0.485703416953417,0.489806163189672,0.48865739424352,0.465519019708614
"Rensselaer",9,21,3,6,9,1,3,10,2,0,2,0,0.318181818181818,0.31055900621118,0.549198581001429,0.501688423228161,0.514991267404676,0.463883202106302
"Yale",7,15,6,3,8,4,4,6,2,0,1,0,0.357142857142857,0.34965034965035,0.495393888367069,0.503180248365735,0.501000067566108,0.463162638087169
"Michigan State",4,20,8,2,10,4,2,8,4,0,2,0,0.25,0.246913580246914,0.547428220591303,0.507416056235808,0.518619462255346,0.450692991753238
"Colorado College",8,19,3,5,8,0,3,11,3,0,0,0,0.316666666666667,0.324137931034483,0.489955856668104,0.482743841293135,0.484763205598126,0.444606886957216
"Colgate",7,22,5,7,9,0,0,13,5,0,0,0,0.279411764705882,0.270440251572327,0.497823186934569,0.497143733609658,0.497333980540633,0.440610548298556
"Massachusetts",7,22,3,6,9,0,1,13,3,0,0,0,0.265625,0.258278145695364,0.519899287825755,0.491534730026269,0.499476806210125,0.439177141081435
"Bemidji State",3,21,4,3,7,3,0,14,1,0,0,0,0.178571428571429,0.161538461538462,0.514283576989459,0.479014588491984,0.488889905271277,0.407052044338073
"Ohio State",19,4,11,8,2,7,11,2,4,0,0,0,0.720588235294118,0.716763005780347,0.480098869680261,0.522116836072788,0.510351805482881,0.561954605557247
"Penn State",20,8,6,11,4,2,9,4,4,0,0,0,0.676470588235294,0.678571428571429,0.519521372444759,0.517871928635014,0.518333772901742,0.558393186819164
"Vermont",19,7,5,11,0,4,8,7,1,0,0,0,0.693548387096774,0.710344827586207,0.503879159905362,0.5078114575412,0.506710414203165,0.557619017548926
"Northeastern",18,7,5,11,3,3,7,3,2,0,1,0,0.683333333333333,0.671232876712329,0.506113795039133,0.507310197911214,0.506975205107031,0.548039623008355
"Clarkson",18,8,6,7,6,2,10,2,4,1,0,0,0.65625,0.652694610778443,0.513747447074647,0.502369064867262,0.50555501188533,0.542339911608608
"Wisconsin",18,8,9,10,5,4,7,3,4,1,0,1,0.642857142857143,0.629310344827586,0.498334397616007,0.516847541128868,0.511663860945267,0.541075481915847
"Providence",16,9,5,8,4,1,6,5,4,2,0,0,0.616666666666667,0.625850340136054,0.494430797844266,0.510046502947279,0.505674105518435,0.53571816417284
"Boston University",17,9,5,10,2,3,6,6,2,1,1,0,0.629032258064516,0.63265306122449,0.51099041768068,0.500181888222351,0.503208276470683,0.535569472659135
"Western Michigan",18,8,4,8,6,3,10,2,1,0,0,0,0.666666666666667,0.647435897435897,0.488476067202029,0.501903714872558,0.498143973524809,0.535466954502581
"Harvard",15,9,3,6,4,1,9,4,2,0,1,0,0.611111111111111,0.623188405797101,0.506614698869257,0.504190373208045,0.504869184393184,0.534448989744163
"Minnesota State",15,7,2,8,1,2,7,6,0,0,0,0,0.666666666666667,0.684210526315789,0.482495743596772,0.480767432137803,0.481251359346315,0.531991151088683
"Robert Morris",15,10,8,10,5,1,5,4,7,0,1,0,0.575757575757576,0.577639751552795,0.544076902536417,0.502130159638544,0.513875247649949,0.52981637362566
"Union",20,11,4,7,6,2,12,4,2,1,1,0,0.628571428571429,0.631868131868132,0.479934159247346,0.501776712873137,0.495660797857916,0.52971263136047
"Bentley",15,9,9,6,5,4,9,4,5,0,0,0,0.590909090909091,0.597633136094675,0.505107165290111,0.507782882940552,0.507033681998428,0.52968354552249
"Cornell",14,10,3,5,6,2,8,4,1,1,0,0,0.574074074074074,0.571428571428571,0.495466032879051,0.501469186493272,0.49978830348129,0.517698370468111
"Holy Cross",15,12,7,10,5,2,5,7,5,0,0,0,0.544117647058823,0.54601226993865,0.490186875598997,0.505934250943819,0.501524985847269,0.512646806870114
"Mercyhurst",15,14,5,10,3,3,5,11,2,0,0,0,0.514705882352941,0.522292993630573,0.51594107537023,0.504398396165016,0.507630346342476,0.5112960081645
"St. Cloud State",15,12,3,6,9,1,9,3,2,0,0,0,0.55,0.540880503144654,0.506764156528307,0.497895953907573,0.500379050641379,0.510504413767197
"Denver",15,12,3,11,3,2,4,9,1,0,0,0,0.55,0.547445255474453,0.479457768508863,0.50297551800125,0.496390548143382,0.50915422497615
"St. Lawrence",15,14,3,9,6,1,6,8,2,0,0,0,0.515625,0.516129032258065,0.51552413994354,0.501118852563312,0.505152333029776,0.507896507836848
"Canisius",11,10,13,3,6,7,8,4,6,0,0,0,0.514705882352941,0.519774011299435,0.503687012000451,0.500780908763729,0.501594617670011,0.506139466077367
"RIT",12,12,10,3,9,5,9,3,5,0,0,0,0.5,0.5,0.519404528839002,0.500836388086159,0.506035467496955,0.504526600622716
"Lake Superior",15,10,4,6,6,1,8,4,3,1,0,0,0.586206896551724,0.590604026845638,0.452151609576106,0.484188228865199,0.475217975464253,0.504064488309599
"American International",13,15,5,7,4,4,6,11,1,0,0,0,0.46969696969697,0.477707006369427,0.519582431296559,0.506048111043082,0.509837720714056,0.501805042127898
"Army",13,13,7,7,4,4,6,9,3,0,0,0,0.5,0.509433962264151,0.478114880672665,0.507022740347758,0.498928539638732,0.501554895295087
"Maine",13,14,2,10,3,1,3,10,1,0,1,0,0.482758620689655,0.480916030534351,0.492919981011924,0.508701504053949,0.504282677602182,0.498441015835224
"Quinnipiac",13,14,7,6,6,4,7,8,3,0,0,0,0.485294117647059,0.49112426035503,0.500011485707706,0.500943455996614,0.50068250431572,0.498292943325547
"Sacred Heart",15,16,3,9,4,3,6,12,0,0,0,0,0.485294117647059,0.490566037735849,0.496883847931264,0.501055775688219,0.499887635916272,0.497557236371166
"Boston College",11,13,5,5,7,2,4,6,3,2,0,0,0.46551724137931,0.462068965517241,0.525838840437008,0.502155314173728,0.508786701527447,0.497107267524895
"Michigan Tech",14,11,4,9,3,2,5,6,2,0,2,0,0.551724137931034,0.550724637681159,0.472281086347583,0.477500552053727,0.476039101656007,0.494710485662295
"Colorado College",10,12,8,4,6,3,6,6,5,0,0,0,0.466666666666667,0.480263157894737,0.504168764916269,0.495922709480043,0.498231605002186,0.493739493225324
"Minnesota",11,16,7,7,9,3,3,7,4,1,0,0,0.426470588235294,0.410714285714286,0.541864393606905,0.51052460722509,0.519299747411998,0.49215338198757
"Air Force",15,16,5,5,9,3,10,7,2,0,0,0,0.486111111111111,0.491978609625668,0.47117335378966,0.499975953747755,0.491911225759489,0.491928071726034
"New Hampshire",12,14,5,7,7,2,5,7,2,0,0,1,0.467741935483871,0.46078431372549,0.500486031020457,0.502922887092686,0.502240567392462,0.491876503975719
"Miami",11,13,6,4,9,3,7,4,3,0,0,0,0.466666666666667,0.462025316455696,0.512544499569816,0.497006580445299,0.501357197800164,0.491524227464047
"Yale",11,12,5,9,4,2,2,8,2,0,0,1,0.482142857142857,0.468992248062016,0.481006945427803,0.499655917120977,0.494434205046889,0.48807371580067
"Michigan",12,17,3,9,6,2,3,10,1,0,1,0,0.421875,0.406666666666667,0.531236405665772,0.508918280668535,0.515167355667761,0.488042183417488
"Bowling Green",12,12,2,6,7,1,6,5,1,0,0,0,0.5,0.492424242424242,0.502504671254671,0.480140205306906,0.48640225577228,0.487907752435271
"Connecticut",13,18,1,6,10,0,7,8,1,0,0,0,0.421875,0.423312883435583,0.508119642513814,0.506554998010953,0.506993098471754,0.486073044712711
"Notre Dame",10,16,6,8,6,4,2,10,2,0,0,0,0.40625,0.386666666666667,0.521078700421442,0.51060539926152,0.513537923586298,0.48182010935639
"Nebraska-Omaha",11,14,3,6,9,1,5,5,2,0,0,0,0.446428571428571,0.433566433566434,0.489802802739866,0.499390878756916,0.496706217472142,0.480921271495715
"Rensselaer",11,16,6,6,8,2,4,7,4,1,1,0,0.424242424242424,0.420731707317073,0.502724165786088,0.499512439467428,0.500411722836653,0.480491718956758
"Colgate",12,17,5,6,7,3,6,10,2,0,0,0,0.426470588235294,0.431137724550898,0.484920780288221,0.499483930590192,0.49540624850564,0.479339117516954
"Arizona State",8,13,7,5,3,2,3,8,5,0,2,0,0.410714285714286,0.428571428571429,0.483545971710539,0.496964784793352,0.493207517130165,0.477048494990481
"Michigan State",6,15,11,1,11,4,4,3,7,1,1,0,0.359375,0.362573099415205,0.535247954114677,0.5051505531523,0.513577825421766,0.475826643920125
"Princeton",9,13,7,6,5,5,3,8,2,0,0,0,0.431034482758621,0.41726618705036,0.48928582740459,0.496852240286472,0.494733644679545,0.475366780272249
"Alaska",12,14,0,6,6,0,6,8,0,0,0,0,0.461538461538462,0.46875,0.463288851841242,0.475906094797797,0.472373266769961,0.471467450077471
"Dartmouth",7,14,7,6,7,1,1,7,6,0,0,0,0.375,0.37037037037037,0.515097207595714,0.497396531286629,0.502352720653173,0.469357133082472
"North Dakota",10,17,5,5,9,5,5,8,0,0,0,0,0.390625,0.372670807453416,0.507123104638633,0.498282317389909,0.500757737819552,0.468736005228018
"Brown",8,16,5,3,7,5,5,9,0,0,0,0,0.362068965517241,0.358620689655172,0.511486260041724,0.499444217625263,0.502815989501872,0.466767164540197
"Merrimack",7,17,5,4,7,3,3,10,2,0,0,0,0.327586206896552,0.326241134751773,0.514543226260369,0.502219914033372,0.505670441456931,0.460813114780642
"Massachusetts",7,20,5,4,7,4,3,13,1,0,0,0,0.296875,0.294117647058824,0.513214315494854,0.501370244472834,0.504686584358999,0.452044350033956
"Niagara",8,21,5,6,9,1,2,12,4,0,0,0,0.308823529411765,0.306748466257669,0.501658056340475,0.497847360789086,0.498914355543475,0.450872883222023
"Bemidji State",8,15,5,3,8,2,5,7,3,0,0,0,0.375,0.384615384615385,0.465679011026605,0.475306164969927,0.472610561865797,0.450611767553194
"Ferris State",9,19,4,4,8,2,5,11,2,0,0,0,0.34375,0.354430379746835,0.465544516137871,0.483025886495701,0.478131102795508,0.44720592203334
"Northern Michigan",9,18,2,4,9,0,4,8,1,1,1,1,0.344827586206897,0.345890410958904,0.485538326462984,0.473505192308994,0.476874469872111,0.44412845514381
"Minnesota",22,7,5,15,2,2,6,5,3,1,0,0,0.720588235294118,0.721518987341772,0.525412947947656,0.524168473925583,0.524516926651764,0.573767441824266
"Union",24,6,5,8,4,3,14,2,2,2,0,0,0.757142857142857,0.754098360655738,0.507978048312748,0.503939077747252,0.505069989505591,0.567327082293128
"Wisconsin",21,9,5,11,5,3,8,4,2,2,0,0,0.671428571428571,0.658959537572254,0.511330550203382,0.524486085338888,0.520802535500946,0.555341786018773
"Harvard",17,8,2,9,2,0,8,5,2,0,1,0,0.666666666666667,0.687022900763359,0.526747045363458,0.505379833712755,0.511362652974952,0.555277714922054
"Bowling Green",13,5,8,8,4,2,5,1,6,0,0,0,0.653846153846154,0.646153846153846,0.509441955480417,0.50554957973078,0.506639444940678,0.54151804524397
"Northeastern",17,7,6,13,2,2,4,4,4,0,1,0,0.666666666666667,0.661870503597122,0.491370132214851,0.49544091594926,0.494301096503625,0.536193448277
"Penn State",20,14,0,12,5,0,8,9,0,0,0,0,0.588235294117647,0.592592592592593,0.51620712272594,0.517765108723794,0.517328872644395,0.536144802631444
"Michigan Tech",16,10,3,9,3,2,7,5,1,0,2,0,0.603448275862069,0.602836879432624,0.526521782347815,0.502339115794475,0.50911026242941,0.532541916680214
"Boston College",16,10,3,9,3,2,5,7,1,2,0,0,0.603448275862069,0.605839416058394,0.520939127994472,0.496290491064789,0.5031921094051,0.528853936068424
"Ohio State",16,11,7,7,7,3,9,4,4,0,0,0,0.573529411764706,0.571428571428571,0.501038621900373,0.519307666444519,0.514192333972158,0.528501393336261
"Minnesota State",12,9,3,6,3,2,6,6,1,0,0,0,0.5625,0.572649572649573,0.504577144864501,0.513320070672835,0.510872051446501,0.526316431747269
"Nebraska-Omaha",15,8,5,8,4,4,7,4,1,0,0,0,0.625,0.611510791366906,0.47383045944197,0.499336910617299,0.492195104288207,0.522024026057882
"Denver",16,10,4,10,5,1,6,5,3,0,0,0,0.6,0.595890410958904,0.460013046314416,0.506988316010115,0.493835240495319,0.519349033111216
"Princeton",15,10,4,6,8,2,9,2,2,0,0,0,0.586206896551724,0.571428571428572,0.485727892441078,0.506058794633349,0.500366142019513,0.518131749371778
"Air Force",17,11,8,10,2,5,7,9,3,0,0,0,0.583333333333333,0.594117647058824,0.484499610552701,0.491299226887115,0.489395334313479,0.515575912499815
"Bentley",14,9,10,6,5,4,8,4,6,0,0,0,0.575757575757576,0.583333333333333,0.486024683061283,0.492792949219129,0.490897834694932,0.514006709354533
"Providence",15,11,4,8,5,0,7,4,4,0,2,0,0.566666666666667,0.573333333333333,0.475488488769913,0.501068969752286,0.493906435077222,0.51376315964125
"North Dakota",14,10,8,10,6,3,4,4,5,0,0,0,0.5625,0.544871794871795,0.519783701875048,0.496340932102359,0.502904907638712,0.513396629446983
"Robert Morris",15,11,7,5,7,4,9,4,3,1,0,0,0.560606060606061,0.558139534883721,0.505958770304174,0.494125317728859,0.497438684449947,0.512613897058391
"RIT",16,12,6,6,9,2,10,3,4,0,0,0,0.558823529411765,0.555555555555556,0.517616589530695,0.488781866945222,0.496855589269155,0.511530580840755
"Alaska",11,10,5,8,3,1,3,7,4,0,0,0,0.519230769230769,0.528925619834711,0.492012149295815,0.510994343265462,0.50567932895396,0.511490901674148
"Maine",12,9,8,6,3,5,5,6,3,1,0,0,0.551724137931034,0.553191489361702,0.481206386801847,0.49902807916084,0.494038005300322,0.508826376315667
"Boston University",14,12,5,7,5,3,5,7,2,2,0,0,0.532258064516129,0.529801324503311,0.522552789965441,0.490263403230697,0.499304431516426,0.506928654763147
"Lake Superior",12,12,5,5,4,4,7,7,1,0,1,0,0.5,0.506944444444444,0.502449062800625,0.508176322248785,0.5065726896033,0.506665628313586
"Western Michigan",14,9,7,8,6,3,6,3,4,0,0,0,0.583333333333333,0.56953642384106,0.439997240618102,0.503358720163277,0.485617505890628,0.506597235378236
"Holy Cross",15,11,8,6,5,6,9,6,2,0,0,0,0.558823529411765,0.558139534883721,0.469470120059243,0.4944702989867,0.487470248887012,0.505137570386189
"Canisius",15,12,7,8,6,2,7,6,5,0,0,0,0.544117647058823,0.550295857988166,0.47850795778023,0.494264828864198,0.489852904960687,0.504963643217556
"Notre Dame",11,13,8,9,5,4,2,8,4,0,0,0,0.46875,0.453333333333333,0.537182835086061,0.512173970006011,0.519176452228425,0.502715672504652
"Bemidji State",11,12,5,3,7,3,8,5,2,0,0,0,0.482142857142857,0.489795918367347,0.513789550452216,0.501619833906662,0.505027354539417,0.5012194954964
"Quinnipiac",15,15,4,9,5,2,6,10,2,0,0,0,0.5,0.506172839506173,0.496306382987486,0.499873023531811,0.4988743641794,0.500698983011094
"St. Lawrence",14,16,2,7,7,2,7,9,0,0,0,0,0.46875,0.468354430379747,0.525521818094605,0.502849749003575,0.509197928349063,0.498987053856734
"New Hampshire",15,13,3,10,5,1,4,8,2,1,0,0,0.532258064516129,0.527397260273973,0.47570332835301,0.494480785961769,0.489223097831316,0.49876663844198
"Vermont",13,13,5,10,4,1,3,9,4,0,0,0,0.5,0.503496503496503,0.488011324223094,0.499865887874628,0.496546610052199,0.498284083413275
"Dartmouth",12,13,3,7,4,3,5,9,0,0,0,0,0.482142857142857,0.481203007518797,0.520077811793492,0.497455504466476,0.50378975051804,0.498143064768229
"Rensselaer",12,14,7,6,7,3,5,6,4,1,1,0,0.46969696969697,0.466666666666667,0.511869362211186,0.504084144602444,0.506264005532892,0.496364670816336
"Mercyhurst",13,15,6,6,8,2,7,7,4,0,0,0,0.470588235294118,0.476744186046512,0.500081263400859,0.493120930020633,0.495069823367096,0.49048841403695
"Cornell",11,13,3,6,7,0,5,5,3,0,1,0,0.462962962962963,0.463235294117647,0.482842772487282,0.50449984181232,0.498435862401309,0.489635720330394
"Ferris State",10,15,7,5,5,4,5,10,3,0,0,0,0.421875,0.432258064516129,0.482864683703393,0.509975084299593,0.502384172132657,0.484852645228525
"Arizona State",10,13,5,4,3,3,5,9,2,1,1,0,0.446428571428571,0.466666666666667,0.472180194924025,0.497556398153008,0.490451061248893,0.484504962603336
"Michigan State",11,19,2,5,9,2,5,9,0,1,1,0,0.375,0.36875,0.552754056259601,0.510409121008174,0.522265702878574,0.48388677715893
"Army",12,15,6,4,8,3,8,7,3,0,0,0,0.454545454545455,0.464705882352941,0.487418301828622,0.490928868987276,0.489945910182853,0.483635903225375
"Colgate",11,16,7,6,7,3,5,9,4,0,0,0,0.426470588235294,0.431137724550898,0.493116210077096,0.494203955863394,0.493899387043231,0.478208971420148
"Merrimack",10,15,4,4,9,1,6,6,3,0,0,0,0.413793103448276,0.42,0.509574834723161,0.491550786866943,0.496597520266684,0.477448140200013
"Connecticut",13,18,1,4,11,1,9,7,0,0,0,0,0.421875,0.42603550295858,0.475083522006344,0.498700428065845,0.492087694369185,0.475574646516533
"Niagara",13,18,3,6,9,1,7,9,2,0,0,0,0.426470588235294,0.432748538011696,0.488226923904046,0.489949572550123,0.489467230929221,0.47528755769984
"Yale",10,14,4,7,7,1,3,6,3,0,1,0,0.428571428571429,0.416058394160584,0.4797187559898,0.50025978552203,0.494508297253006,0.4748958214799
"Michigan",8,17,7,7,6,4,1,10,3,0,1,0,0.359375,0.34,0.531759658336966,0.51518164239793,0.51982348686086,0.474867615145645
"St. Cloud State",9,16,5,6,7,3,3,9,2,0,0,0,0.383333333333333,0.372413793103448,0.54755859561894,0.486530448120906,0.503618329420356,0.470817195341129
"Brown",9,16,4,5,6,4,4,10,0,0,0,0,0.379310344827586,0.371428571428571,0.508744583266681,0.497501429782878,0.500649512758343,0.4683442774259
"Clarkson",8,17,7,5,6,4,3,10,3,0,1,0,0.359375,0.357142857142857,0.518270514404445,0.499130270579621,0.504489538850571,0.467652868423643
"Northern Michigan",7,17,5,3,8,2,3,7,3,1,2,0,0.327586206896552,0.328767123287671,0.521489791917874,0.501965960337105,0.50743263317972,0.462766255706708
"American International",7,19,7,3,7,5,4,12,2,0,0,0,0.318181818181818,0.322981366459627,0.491487072352276,0.492257538191334,0.492041807756397,0.449776697432205
"Miami",8,18,4,5,8,3,3,10,1,0,0,0,0.333333333333333,0.321917808219178,0.493198855938582,0.483578132381624,0.486271934977572,0.445183403287974
"Sacred Heart",7,21,6,4,9,3,3,12,3,0,0,0,0.294117647058824,0.295180722891566,0.484749337099798,0.4905221274013,0.48890574611688,0.440474490310551
"Massachusetts",5,20,7,1,9,5,4,11,2,0,0,0,0.265625,0.273291925465839,0.50230804917301,0.491830092703876,0.494763920515233,0.439395921752884
"Colorado College",5,20,5,4,7,2,1,13,3,0,0,0,0.25,0.24822695035461,0.490150806640168,0.482950042530443,0.484966256481166,0.425781429949527
"Union",24,6,5,12,2,1,12,3,3,0,1,1,0.757142857142857,0.767241379310345,0.483877230554673,0.506211809048927,0.499958127070536,0.566778940130488
"Ohio State",20,8,6,9,5,3,11,3,3,0,0,0,0.676470588235294,0.672413793103448,0.504940371356181,0.528021506954018,0.521558788986624,0.55927254001583
"Penn State",20,10,4,12,3,2,8,7,2,0,0,0,0.647058823529412,0.654320987654321,0.537370163770253,0.523257761934688,0.527209234448647,0.558987172750065
"Minnesota",20,11,3,13,5,1,6,6,2,1,0,0,0.632352941176471,0.623456790123457,0.537483216703647,0.525937403504095,0.52917023119997,0.552741870930841
"Minnesota State",15,5,4,8,3,0,7,2,4,0,0,0,0.708333333333333,0.716666666666667,0.453387176361314,0.506914356743602,0.491926746236562,0.548111726344088
"Air Force",21,8,7,11,4,2,10,4,5,0,0,0,0.680555555555556,0.687150837988827,0.463938338154141,0.503280580581927,0.492264752702147,0.540986274023817
"North Dakota",18,9,5,8,8,3,10,1,2,0,0,0,0.640625,0.615384615384615,0.513483200724325,0.515299331781296,0.514790815085344,0.539939265160162
"Denver",17,9,4,10,3,3,7,6,1,0,0,0,0.633333333333333,0.631944444444445,0.500499282096504,0.511770752721285,0.508614740946346,0.539447166820871
"Western Michigan",16,7,7,9,3,5,7,4,2,0,0,0,0.65,0.639455782312925,0.446448506142384,0.519499929930742,0.499045531270002,0.534148094030732
"Notre Dame",14,10,8,8,6,4,6,4,4,0,0,0,0.5625,0.55,0.525893097158218,0.526741505775157,0.526503951362414,0.532377963521811
"Robert Morris",17,11,5,6,7,3,11,3,2,0,1,0,0.590909090909091,0.586206896551724,0.525443723607096,0.503883121356044,0.509920089986338,0.528991791627685
"Harvard",13,9,5,5,2,4,7,7,1,1,0,0,0.574074074074074,0.590909090909091,0.512108631814766,0.504942806041102,0.506949237257728,0.527939200670569
"Lake Superior",15,10,4,10,2,1,4,8,3,1,0,0,0.586206896551724,0.601503759398496,0.484473704553592,0.5020443624736,0.497124578255998,0.523219373541623
